time_s,fused_y
2.245,0.218580931
2.25,0.218250066
2.255,0.218615025
2.26,0.218253464
2.265,0.218230128
2.27,0.218780667
2.275,0.218711838
2.28,0.218201354
2.285,0.218224779
2.29,0.218931034
2.295,0.219039261
2.3,0.218333498
2.305,0.218749359
2.31,0.218381912
2.315,0.218477026
2.32,0.218882769
2.325,0.218486547
2.33,0.218732148
2.335,0.218758866
2.34,0.218226239
2.345,0.218605444
2.35,0.218343303
2.355,0.218315348
2.36,0.218601093
2.365,0.218717068
2.37,0.218472987
2.375,0.218674004
2.38,0.218247443
2.385,0.218566388
2.39,0.218298689
2.395,0.218224064
2.4,0.218547776
2.405,0.218556672
2.41,0.218277574
2.415,0.218635127
2.42,0.21832557
2.425,0.218299896
2.43,0.218574747
2.435,0.218306243
2.44,0.218771577
2.445,0.218949705
2.45,0.219000667
2.455,0.219552949
2.46,0.219961435
2.465,0.220382348
2.47,0.220834613
2.475,0.221289113
2.48,0.221746877
2.485,0.222208485
2.49,0.223601967
2.495,0.224526763
2.5,0.222383544
2.505,0.222105071
2.51,0.221863717
2.515,0.222133026
2.52,0.221380159
2.525,0.221944615
2.53,0.221563593
2.535,0.221994847
2.54,0.220728815
2.545,0.21854721
2.55,0.217367187
2.555,0.219777182
2.56,0.218700752
2.565,0.216343939
2.57,0.213710666
2.575,0.214165688
2.58,0.211743906
2.585,0.209139913
2.59,0.206073999
2.595,0.202684596
2.6,0.199809805
2.605,0.199786067
2.61,0.194607005
2.615,0.189692706
2.62,0.183879882
2.625,0.186820418
2.63,0.182488412
2.635,0.17960985
2.64,0.177313045
2.645,0.173719645
2.65,0.166791424
2.655,0.158977687
2.66,0.156623155
2.665,0.154335007
2.67,0.14955847
2.675,0.141147241
2.68,0.134777352
2.685,0.125030339
2.69,0.116547905
2.695,0.112119608
2.7,0.109888442
2.705,0.106552899
2.71,0.10237895
2.715,0.0988683552
2.72,0.0868725777
2.725,0.0794109777
2.73,0.0712114796
2.735,0.0726867318
2.74,0.0667233393
2.745,0.0506909266
2.75,0.0459963493
2.755,0.0440230668
2.76,0.0371481255
2.765,0.0311045498
2.77,0.0226835441
2.775,0.0172953159
2.78,0.0193063729
2.785,0.0159203056
2.79,0.0155522404
2.795,0.0122154476
2.8,0.00941268541
2.805,0.00458413269
2.81,-0.00358064496
2.815,-0.0116271582
2.82,-0.0200218912
2.825,-0.0215975996
2.83,-0.0314206965
2.835,-0.0438080207
2.84,-0.0500849336
2.845,-0.0595618524
2.85,-0.0604233705
2.855,-0.0689681321
2.86,-0.0704425648
2.865,-0.0735414848
2.87,-0.0748424456
2.875,-0.079114899
2.88,-0.085972175
2.885,-0.0923134238
2.89,-0.100785449
2.895,-0.109306835
2.9,-0.114532895
2.905,-0.123475209
2.91,-0.129664958
2.915,-0.139417097
2.92,-0.145225555
2.925,-0.148384184
2.93,-0.152724013
2.935,-0.168157518
2.94,-0.178938389
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,-0.203703433
3.245,-0.204558566
3.25,-0.205759808
3.255,-0.206361637
3.26,-0.207137987
3.265,-0.207372829
3.27,-0.208427504
3.275,-0.209064707
3.28,-0.208289653
3.285,-0.207827732
3.29,-0.209015504
3.295,-0.210241064
3.3,-0.211183503
3.305,-0.21200192
3.31,-0.208911285
3.315,-0.205154955
3.32,-0.19947575
3.325,-0.190431669
3.33,-0.183741093
3.335,-0.179542854
3.34,-0.171560287
3.345,-0.17203334
3.35,-0.163690597
3.355,-0.152810052
3.36,-0.145911351
3.365,-0.144698024
3.37,-0.139035463
3.375,-0.137219056
3.38,-0.136693865
3.385,-0.131158412
3.39,-0.12661697
3.395,-0.120016575
3.4,-0.114445657
3.405,-0.094159171
3.41,-0.077259399
3.415,-0.0713503212
3.42,-0.065254733
3.425,-0.0632459596
3.43,-0.0496878847
3.435,-0.0549003854
3.44,-0.0416158959
3.445,-0.0271496437
3.45,-0.0126833906
3.455,0.0025308039
3.46,0.0176937748
3.465,0.0328567438
3.47,0.0367277414
3.475,0.043417193
3.48,0.0561761819
3.485,0.0606812462
3.49,0.0677440763
3.495,0.0893854499
3.5,0.103737555
3.505,0.106180631
3.51,0.114578217
3.515,0.138841525
3.52,0.155171975
3.525,0.153002217
3.53,0.161672369
3.535,0.177146479
3.54,0.187918201
3.545,0.193606809
3.55,0.202760518
3.555,0.21292904
3.56,0.211365998
3.565,0.219239146
3.57,0.220498323
3.575,0.224630877
3.58,0.227604672
3.585,0.229247779
3.59,0.229709908
3.595,0.233765975
3.6,0.241780639
3.605,0.245725989
3.61,0.247527182
3.615,0.250841588
3.62,0.252003461
3.625,0.251024365
3.63,0.251052171
3.635,0.251705199
3.64,0.2519494
3.645,0.248217702
3.65,0.245049924
3.655,0.23997964
3.66,0.229841456
3.665,0.222751752
3.67,0.22418268
3.675,0.228324592
3.68,0.226917058
3.685,0.227937296
3.69,0.230088457
3.695,0.233552858
3.7,0.237918586
3.705,0.241207153
3.71,0.237404168
3.715,0.236458972
3.72,0.235420093
3.725,0.235014394
3.73,0.236093327
3.735,0.236626074
3.74,0.237829477
3.745,0.238486618
3.75,0.238534585
3.755,0.238666952
3.76,0.236683235
3.765,0.234904334
3.77,0.233929887
3.775,0.233256012
3.78,0.23187235
3.785,0.230750948
3.79,0.231561601
3.795,0.231650949
3.8,0.232245237
3.805,0.232088923
3.81,0.230724514
3.815,0.229862005
3.82,0.230270773
3.825,0.230512857
3.83,0.232228845
3.835,0.235749036
3.84,0.240360737
3.845,0.24172008
3.85,0.245855942
3.855,0.243985191
3.86,0.242415175
3.865,0.235497922
3.87,0.232585624
3.875,0.236991733
3.88,0.237182349
3.885,0.237881377
3.89,0.238654599
3.895,0.239225209
3.9,0.237344608
3.905,0.235049963
3.91,0.233555973
3.915,0.232554987
3.92,0.229911402
3.925,0.227228895
3.93,0.226039797
3.935,0.223999918
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,-0.211982608
4.255,-0.216678083
4.26,-0.221119374
4.265,-0.219216943
4.27,-0.220346913
4.275,-0.222243086
4.28,-0.225742459
4.285,-0.227478787
4.29,-0.227035567
4.295,-0.229214549
4.3,-0.229056805
4.305,-0.229862183
4.31,-0.225830406
4.315,-0.225313544
4.32,-0.223328769
4.325,-0.222921014
4.33,-0.221804783
4.335,-0.221431985
4.34,-0.221265584
4.345,-0.220386997
4.35,-0.220836148
4.355,-0.219352439
4.36,-0.218129769
4.365,-0.214270025
4.37,-0.212430507
4.375,-0.207339212
4.38,-0.204974771
4.385,-0.199887633
4.39,-0.192740038
4.395,-0.189734399
4.4,-0.186060637
4.405,-0.17863144
4.41,-0.171574399
4.415,-0.168170094
4.42,-0.161077052
4.425,-0.151130065
4.43,-0.142750069
4.435,-0.137824059
4.44,-0.128534868
4.445,-0.122341923
4.45,-0.111466244
4.455,-0.105166711
4.46,-0.0933264419
4.465,-0.0854321867
4.47,-0.0720594823
4.475,-0.0637517869
4.48,-0.0496697426
4.485,-0.034016721
4.49,-0.0252166316
4.495,-0.0210444182
4.5,-0.0118712168
4.505,-0.00483116833
4.51,0.0131765036
4.515,0.0309284087
4.52,0.0473920666
4.525,0.0566741191
4.53,0.072926864
4.535,0.0798229873
4.54,0.0956088826
4.545,0.103368603
4.55,0.117879875
4.555,0.122144707
4.56,0.134447902
4.565,0.139465734
4.57,0.149813935
4.575,0.152628422
4.58,0.157628447
4.585,0.165380344
4.59,0.170916408
4.595,0.173100889
4.6,0.181384265
4.605,0.189628765
4.61,0.195265964
4.615,0.194105506
4.62,0.198184446
4.625,0.19771716
4.63,0.196305946
4.635,0.196473256
4.64,0.197974697
4.645,0.197468594
4.65,0.197260737
4.655,0.196307242
4.66,0.19746618
4.665,0.197961465
4.67,0.199466676
4.675,0.202004582
4.68,0.203591123
4.685,0.202511027
4.69,0.205405444
4.695,0.207730934
4.7,0.212637484
4.705,0.211776674
4.71,0.217812181
4.715,0.219111249
4.72,0.217887491
4.725,0.217101857
4.73,0.214389071
4.735,0.210322723
4.74,0.210003793
4.745,0.210463673
4.75,0.2091593
4.755,0.206605747
4.76,0.203817502
4.765,0.201957107
4.77,0.200313881
4.775,0.198521718
4.78,0.199063554
4.785,0.200330749
4.79,0.201766372
4.795,0.202573717
4.8,0.203518152
4.805,0.203418374
4.81,0.203180611
4.815,0.202978045
4.82,0.204291984
4.825,0.204949439
4.83,0.206945539
4.835,0.208155721
4.84,0.207639366
4.845,0.207474887
4.85,0.20971632
4.855,0.210124835
4.86,0.208866209
4.865,0.208078682
4.87,0.209142804
4.875,0.208368346
4.88,0.208085045
4.885,0.208235592
4.89,0.207349747
4.895,0.2060882
4.9,0.205932498
4.905,0.207309633
4.91,0.208409265
4.915,0.210818544
4.92,0.212070271
4.925,0.213127285
4.93,0.211900964
4.935,0.208572239
4.94,0.209532499
4.945,0.208928779
4.95,0.208146811
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,0
8.145,0
8.15,0
8.155,0
8.16,0
8.165,0
8.17,0
8.175,0
8.18,0
8.185,0
8.19,0
8.195,0
8.2,0
8.205,0
8.21,0
8.215,0
8.22,0
8.225,0
8.23,0
8.235,0
8.24,0
8.245,0
8.25,0
8.255,0
8.26,0
8.265,0
8.27,0
8.275,0
8.28,0
8.285,0
8.29,0
8.295,0
8.3,0
8.305,0
8.31,0
8.315,0
8.32,0
8.325,0
8.33,0
8.335,0
8.34,0
8.345,0
8.35,0
8.355,0
8.36,0
8.365,0
8.37,0
8.375,0
8.38,0
8.385,0
8.39,0
8.395,0
8.4,0
8.405,0
8.41,0
8.415,0
8.42,0
8.425,0
8.43,0
8.435,0
8.44,0
8.445,0
8.45,0
8.455,0
8.46,0
8.465,0
8.47,0
8.475,0
8.48,0
8.485,0
8.49,0
8.495,0
8.5,0
8.505,0
8.51,0
8.515,0
8.52,0
8.525,0
8.53,0
8.535,0
8.54,0
8.545,0
8.55,0
8.555,0
8.56,0
8.565,0
8.57,0
8.575,0
8.58,0
8.585,0
8.59,0
8.595,0
8.6,0
8.605,0
8.61,0
8.615,0
8.62,0
8.625,0
8.63,0
8.635,0
8.64,0
8.645,0
8.65,0
8.655,0
8.66,0
8.665,0
8.67,0
8.675,0
8.68,0
8.685,0
8.69,0
8.695,0
8.7,0
8.705,0
8.71,0
8.715,0
8.72,0
8.725,0
8.73,0
8.735,0
8.74,0
8.745,0
8.75,0
8.755,0
8.76,0
8.765,0
8.77,0
8.775,0
8.78,0
8.785,0
8.79,0
8.795,0
8.8,0
8.805,0
8.81,0
8.815,0
8.82,0
8.825,0
8.83,0
8.835,0
8.84,0
8.845,0
8.85,0
8.855,0
8.86,0
8.865,0
8.87,0
8.875,0
8.88,0
8.885,0
8.89,0
8.895,0
8.9,0
8.905,0
8.91,0
8.915,0
8.92,0
8.925,0
8.93,0
8.935,0
8.94,0
8.945,0
8.95,0
8.955,0
8.96,0
8.965,0
8.97,0
8.975,0
8.98,0
8.985,0
8.99,0
8.995,0
9,0
9.005,0
9.01,0
9.015,0
9.02,0
9.025,0
9.03,0
9.035,0
9.04,0
9.045,0
9.05,0
9.055,0
9.06,0
9.065,0
9.07,0
9.075,0
9.08,0
9.085,0
9.09,0
9.095,0
9.1,0
9.105,0
9.11,0
9.115,0
9.12,0
9.125,0
9.13,0
9.135,0
9.14,0
9.145,0
9.15,0
9.155,0
9.16,0
9.165,0
9.17,0
9.175,0
9.18,0
9.185,0
9.19,0
9.195,0
9.2,0
9.205,0
9.21,0
9.215,0
9.22,0
9.225,0
9.23,0
9.235,0
9.24,0
9.245,0
