time_s,safe_yaw
2.25,0
2.255,0
2.26,0
2.265,0
2.27,0
2.275,0
2.28,0
2.285,0
2.29,0
2.295,0
2.3,0
2.305,0
2.31,0
2.315,0
2.32,0
2.325,0
2.33,0
2.335,0
2.34,0
2.345,0
2.35,0
2.355,0
2.36,0
2.365,0
2.37,0
2.375,0
2.38,0
2.385,0
2.39,0
2.395,0
2.4,0
2.405,0
2.41,0
2.415,0
2.42,0
2.425,358.403198
2.43,358.463959
2.435,-0.667496383
2.44,358.553162
2.445,-0.640334606
2.45,358.650085
2.455,358.636871
2.46,-0.559466481
2.465,-0.521620154
2.47,358.739441
2.475,-0.544923663
2.48,358.713562
2.485,358.687256
2.49,-0.543147743
2.495,358.733154
2.5,-0.551941812
2.505,-0.466864288
2.51,358.73822
2.515,358.725037
2.52,-0.608850181
2.525,358.680115
2.53,-0.591887295
2.535,358.736053
2.54,-0.38124907
2.545,358.842529
2.55,-0.35041374
2.555,-0.439238012
2.56,358.8013
2.565,358.800415
2.57,-0.320775807
2.575,358.998657
2.58,359.028198
2.585,359.057465
2.59,-0.288837612
2.595,-0.286913633
2.6,-0.284939617
2.605,-0.282886922
2.61,358.987457
2.615,-0.655091524
2.62,-0.579118192
2.625,358.56665
2.63,-1.04034746
2.635,-1.09951854
2.64,-1.15783966
2.645,-1.21530962
2.65,-1.10820222
2.655,-1.11985338
2.66,-1.13107371
2.665,-1.14184725
2.67,357.785858
2.675,-1.32351255
2.68,-1.30668628
2.685,-1.28985608
2.69,-1.1395998
2.695,-1.18912303
2.7,358.076904
2.705,-1.63162601
2.71,-1.56992829
2.715,357.782623
2.72,-1.91977239
2.725,-1.94616091
2.73,357.424316
2.735,-1.70882964
2.74,357.519775
2.745,-1.95087087
2.75,357.529724
2.755,-1.61777782
2.76,358.727631
2.765,-0.898323655
2.77,358.258118
2.775,-0.972220838
2.78,358.055481
2.785,-1.53874242
2.79,357.841644
2.795,-1.5554018
2.8,357.76297
2.805,-2.01044536
2.81,357.730865
2.815,-1.65754902
2.82,357.949402
2.825,-1.55592144
2.83,-1.46440458
2.835,357.886169
2.84,-1.60524738
2.845,-1.60306466
2.85,-1.60083473
2.855,-1.59855199
2.86,357.845734
2.865,-1.60739315
2.87,358.483826
2.875,-1.05753136
2.88,358.113312
2.885,358.227386
2.89,-1.21857119
2.895,-1.14764035
2.9,358.849457
2.905,-0.642042816
2.91,359.153442
2.915,-0.592781007
2.92,-0.577613592
2.925,-0.593432248
2.93,-0.608341515
2.935,-0.622298121
2.94,358.853882
2.945,358.822327
2.95,358.78714
2.955,358.749512
2.96,-0.737261832
2.965,358.992828
2.97,-1.13618195
2.975,358.089111
2.98,-1.88505828
2.985,358.305725
2.99,-1.74715245
2.995,357.918854
3,-1.6725235
3.005,357.985443
3.01,-1.85543406
3.015,358.053497
3.02,-1.90599251
3.025,358.097809
3.03,-2.03034616
3.035,357.668732
3.04,-2.10059857
3.045,-2.08792424
3.05,357.824127
3.055,-1.77412438
3.06,357.928375
3.065,-2.00223541
3.07,358.274597
3.075,-1.66827476
3.08,357.771515
3.085,-1.92607999
3.09,357.804871
3.095,-2.36339092
3.1,357.572784
3.105,-2.24537849
3.11,357.483795
3.115,357.437134
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,0
3.245,0
3.25,0
3.255,0
3.26,0
3.265,0
3.27,0
3.275,0
3.28,0
3.285,0
3.29,0
3.295,0
3.3,0
3.305,0
3.31,0
3.315,0
3.32,0
3.325,0
3.33,0
3.335,0
3.34,0
3.345,0
3.35,0
3.355,0
3.36,0
3.365,0
3.37,0
3.375,0
3.38,0
3.385,0
3.39,0
3.395,0
3.4,0
3.405,0
3.41,0
3.415,0
3.42,359.534576
3.425,359.439484
3.43,359.343567
3.435,359.246857
3.44,359.149384
3.445,359.051147
3.45,0.758267879
3.455,359.098816
3.46,-0.141008019
3.465,-0.674579382
3.47,-1.5159198
3.475,366.598938
3.48,358.684631
3.485,-104.889145
3.49,357.462982
3.495,-0.177561477
3.5,358.495483
3.505,-0.566362143
3.51,-0.599276304
3.515,358.372559
3.52,366.365997
3.525,4.74619389
3.53,358.922943
3.535,-0.978213727
3.54,358.301239
3.545,-0.013611774
3.55,-0.294225395
3.555,363.786896
3.56,359.382141
3.565,0.0938741788
3.57,359.321594
3.575,0.986658871
3.58,360.146545
3.585,0.23481524
3.59,359.304688
3.595,1.02379143
3.6,360.097473
3.605,361.374084
3.61,2.0814085
3.615,2.29511952
3.62,359.712982
3.625,1.13799
3.63,359.869598
3.635,360.03241
3.64,0.825403929
3.645,0.781425774
3.65,359.910614
3.655,359.576508
3.66,0.822875738
3.665,0.788082719
3.67,0.754044712
3.675,0.720917821
3.68,1.37200916
3.685,1.47383296
3.69,360.687225
3.695,360.921265
3.7,1.34532499
3.705,1.67771101
3.71,1.51078773
3.715,359.921356
3.72,359.88913
3.725,-0.0925420374
3.73,0.200575709
3.735,359.587921
3.74,359.581146
3.745,-0.203262657
3.75,0.147188291
3.755,359.881836
3.76,0.361385763
3.765,359.652344
3.77,0.0912901461
3.775,360.042236
3.78,0.152473897
3.785,0.307270288
3.79,359.67749
3.795,359.763916
3.8,-48.5491028
3.805,358.596008
3.81,0.621443152
3.815,362.62146
3.82,-0.190441012
3.825,-0.189979136
3.83,359.406738
3.835,359.326416
3.84,359.058685
3.845,-1.03042901
3.85,-1.01023126
3.855,358.907257
3.86,358.81308
3.865,-1.45508265
3.87,358.309479
3.875,-1.70930946
3.88,357.809296
3.885,-2.16478419
3.89,357.736328
3.895,-1.79210758
3.9,-1.69591677
3.905,358.639954
3.91,358.862793
3.915,-0.91863656
3.92,358.250854
3.925,-1.36976957
3.93,-1.42247856
3.935,-1.4752233
3.94,359.06366
3.945,-1.16760921
3.95,-0.600453138
3.955,359.149445
3.96,359.686096
3.965,-0.157647192
3.97,359.393707
3.975,359.359955
3.98,-0.0127825513
3.985,360.025696
3.99,0.316280782
3.995,359.905029
4,0.452504903
4.005,360.914673
4.01,1.44443476
4.015,1.51026356
4.02,360.988464
4.025,360.647614
4.03,1.10134554
4.035,1.18394792
4.04,360.952606
4.045,361.174286
4.05,1.24137056
4.055,-5.46132755
4.06,356.195801
4.065,356.732849
4.07,0.96373111
4.075,360.784943
4.08,360.874634
4.085,1.3381331
4.09,1.1258595
4.095,360.424316
4.1,360.783508
4.105,1.37445009
4.11,1.48741293
4.115,360.529022
4.12,360.243103
4.125,0.889188588
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
