time_s,operator_stop_request
2.27,2
2.275,2
2.28,2
2.285,2
2.29,2
2.295,2
2.3,2
2.305,2
2.31,2
2.315,2
2.32,2
2.325,2
2.33,2
2.335,2
2.34,2
2.345,2
2.35,2
2.355,2
2.36,2
2.365,2
2.37,2
2.375,2
2.38,2
2.385,2
2.39,2
2.395,2
2.4,2
2.405,2
2.41,2
2.415,2
2.42,2
2.425,2
2.43,2
2.435,2
2.44,2
2.445,2
2.45,2
2.455,2
2.46,2
2.465,2
2.47,2
2.475,2
2.48,2
2.485,2
2.49,2
2.495,2
2.5,2
2.505,2
2.51,2
2.515,2
2.52,2
2.525,2
2.53,2
2.535,2
2.54,2
2.545,2
2.55,2
2.555,2
2.56,2
2.565,2
2.57,2
2.575,2
2.58,2
2.585,2
2.59,2
2.595,2
2.6,2
2.605,2
2.61,2
2.615,2
2.62,2
2.625,2
2.63,2
2.635,2
2.64,2
2.645,2
2.65,2
2.655,2
2.66,2
2.665,2
2.67,2
2.675,2
2.68,2
2.685,2
2.69,2
2.695,2
2.7,2
2.705,2
2.71,2
2.715,2
2.72,2
2.725,2
2.73,2
2.735,2
2.74,2
2.745,3
2.75,3
2.755,3
2.76,3
2.765,3
2.77,3
2.775,3
2.78,3
2.785,3
2.79,3
2.795,3
2.8,3
2.805,3
2.81,3
2.815,3
2.82,3
2.825,3
2.83,3
2.835,3
2.84,3
2.845,3
2.85,3
2.855,3
2.86,3
2.865,3
2.87,3
2.875,3
2.88,3
2.885,3
2.89,3
2.895,3
2.9,3
2.905,3
2.91,3
2.915,3
2.92,3
2.925,3
2.93,3
2.935,3
2.94,3
2.945,3
2.95,3
2.955,3
2.96,3
2.965,3
2.97,3
2.975,3
2.98,3
2.985,3
2.99,3
2.995,3
3,3
3.005,3
3.01,3
3.015,3
3.02,3
3.025,3
3.03,3
3.035,3
3.04,3
3.045,3
3.05,2
3.055,2
3.06,2
3.065,2
3.07,2
3.075,2
3.08,2
3.085,2
3.09,2
3.095,2
3.1,2
3.105,2
3.11,2
3.115,2
3.12,2
3.125,2
3.13,2
3.135,2
3.14,2
3.145,2
3.15,2
3.155,2
3.16,2
3.165,2
3.17,2
3.175,2
3.18,2
3.185,2
3.19,2
3.195,2
3.2,2
3.205,2
3.21,2
3.215,2
3.22,2
3.225,2
3.23,2
3.235,2
3.24,2
3.245,2
3.25,2
3.255,2
3.26,2
3.265,2
3.27,2
3.275,2
3.28,2
3.285,2
3.29,2
3.295,2
3.3,2
3.305,2
3.31,2
3.315,2
3.32,2
3.325,2
3.33,2
3.335,2
3.34,2
3.345,2
3.35,2
3.355,2
3.36,2
3.365,2
3.37,2
3.375,2
3.38,2
3.385,2
3.39,2
3.395,2
3.4,2
3.405,2
3.41,2
3.415,2
3.42,2
3.425,2
3.43,2
3.435,2
3.44,2
3.445,2
3.45,2
3.455,2
3.46,2
3.465,2
3.47,2
3.475,2
3.48,2
3.485,2
3.49,2
3.495,2
3.5,2
3.505,2
3.51,2
3.515,2
3.52,2
3.525,2
3.53,2
3.535,2
3.54,2
3.545,2
3.55,2
3.555,2
3.56,2
3.565,2
3.57,2
3.575,2
3.58,2
3.585,2
3.59,2
3.595,2
3.6,2
3.605,2
3.61,2
3.615,2
3.62,2
3.625,2
3.63,2
3.635,2
3.64,2
3.645,2
3.65,2
3.655,2
3.66,2
3.665,2
3.67,2
3.675,2
3.68,2
3.685,2
3.69,2
3.695,2
3.7,2
3.705,2
3.71,2
3.715,2
3.72,2
3.725,2
3.73,2
3.735,2
3.74,2
3.745,2
3.75,2
3.755,3
3.76,3
3.765,3
3.77,3
3.775,3
3.78,3
3.785,3
3.79,3
3.795,3
3.8,3
3.805,3
3.81,3
3.815,3
3.82,3
3.825,3
3.83,3
3.835,3
3.84,3
3.845,3
3.85,3
3.855,3
3.86,3
3.865,3
3.87,3
3.875,3
3.88,3
3.885,3
3.89,3
3.895,3
3.9,3
3.905,3
3.91,3
3.915,3
3.92,3
3.925,3
3.93,3
3.935,3
3.94,3
3.945,3
3.95,3
3.955,3
3.96,3
3.965,3
3.97,3
3.975,3
3.98,3
3.985,3
3.99,3
3.995,3
4,3
4.005,3
4.01,3
4.015,3
4.02,3
4.025,3
4.03,3
4.035,3
4.04,3
4.045,3
4.05,3
4.055,3
4.06,3
4.065,3
4.07,3
4.075,3
4.08,3
4.085,3
4.09,3
4.095,3
4.1,3
4.105,3
4.11,3
4.115,3
4.12,3
4.125,3
4.13,3
4.135,3
4.14,3
4.145,3
4.15,3
4.155,3
4.16,3
4.165,3
4.17,3
4.175,3
4.18,3
4.185,3
4.19,3
4.195,3
4.2,3
4.205,3
4.21,3
4.215,3
4.22,3
4.225,3
4.23,3
4.235,3
4.24,3
4.245,3
4.25,3
4.255,3
4.26,3
4.265,3
4.27,3
4.275,3
4.28,3
4.285,3
4.29,3
4.295,3
4.3,3
4.305,3
4.31,3
4.315,3
4.32,3
4.325,3
4.33,3
4.335,3
4.34,3
4.345,3
4.35,3
4.355,3
4.36,3
4.365,3
4.37,3
4.375,3
4.38,3
4.385,3
4.39,3
4.395,3
4.4,3
4.405,3
4.41,3
4.415,3
4.42,3
4.425,3
4.43,3
4.435,3
4.44,3
4.445,3
4.45,3
4.455,3
4.46,3
4.465,3
4.47,3
4.475,3
4.48,3
4.485,3
4.49,3
4.495,3
4.5,3
4.505,3
4.51,3
4.515,3
4.52,3
4.525,3
4.53,3
4.535,3
4.54,3
4.545,3
4.55,3
4.555,3
4.56,3
4.565,3
4.57,3
4.575,3
4.58,3
4.585,3
4.59,3
4.595,3
4.6,3
4.605,3
4.61,3
4.615,3
4.62,3
4.625,3
4.63,3
4.635,3
4.64,3
4.645,3
4.65,3
4.655,3
4.66,3
4.665,3
4.67,3
4.675,3
4.68,3
4.685,3
4.69,3
4.695,3
4.7,3
4.705,3
4.71,3
4.715,3
4.72,3
4.725,3
4.73,3
4.735,3
4.74,3
4.745,3
4.75,3
4.755,3
4.76,3
4.765,3
4.77,3
4.775,3
4.78,3
4.785,3
4.79,3
4.795,3
4.8,3
4.805,3
4.81,3
4.815,3
4.82,3
4.825,3
4.83,3
4.835,3
4.84,3
4.845,3
4.85,3
4.855,3
4.86,3
4.865,3
4.87,3
4.875,3
4.88,3
4.885,3
4.89,3
4.895,3
4.9,3
4.905,3
4.91,3
4.915,3
4.92,3
4.925,3
4.93,3
4.935,3
4.94,3
4.945,3
4.95,3
4.955,3
4.96,3
4.965,3
4.97,3
4.975,3
4.98,3
4.985,3
4.99,3
4.995,3
5,3
5.005,3
5.01,3
5.015,3
5.02,3
5.025,3
5.03,3
5.035,3
5.04,3
5.045,3
5.05,3
5.055,3
5.06,3
5.065,3
5.07,3
5.075,3
5.08,3
5.085,3
5.09,3
5.095,3
5.1,3
5.105,3
5.11,3
5.115,3
5.12,3
5.125,3
5.13,3
5.135,3
5.14,3
5.145,3
5.15,3
5.155,3
5.16,3
5.165,3
5.17,3
5.175,3
5.18,3
5.185,3
5.19,3
5.195,3
5.2,3
5.205,3
5.21,3
5.215,3
5.22,3
5.225,3
5.23,3
5.235,3
5.24,3
5.245,3
5.25,3
5.255,3
5.26,3
5.265,3
5.27,3
5.275,3
5.28,3
5.285,3
5.29,3
5.295,3
5.3,3
5.305,3
5.31,3
5.315,3
5.32,3
5.325,3
5.33,3
5.335,3
5.34,3
5.345,3
5.35,3
5.355,3
5.36,3
5.365,3
5.37,3
5.375,3
5.38,3
5.385,3
5.39,3
5.395,3
5.4,3
5.405,3
5.41,3
5.415,3
5.42,3
5.425,3
5.43,3
5.435,3
5.44,3
5.445,3
5.45,3
5.455,3
5.46,3
5.465,3
5.47,3
5.475,3
5.48,3
5.485,3
5.49,3
5.495,3
5.5,3
5.505,3
5.51,3
5.515,3
5.52,3
5.525,3
5.53,3
5.535,3
5.54,3
5.545,3
5.55,3
5.555,3
5.56,3
5.565,3
5.57,3
5.575,3
5.58,3
5.585,3
5.59,3
5.595,3
5.6,3
5.605,3
5.61,3
5.615,3
5.62,3
5.625,3
5.63,3
5.635,3
5.64,3
5.645,3
5.65,3
5.655,3
5.66,3
5.665,3
5.67,3
5.675,3
5.68,3
5.685,3
5.69,3
5.695,3
5.7,3
5.705,3
5.71,3
5.715,3
5.72,3
5.725,3
5.73,3
5.735,3
5.74,3
5.745,3
5.75,3
5.755,3
5.76,3
5.765,3
5.77,3
5.775,3
5.78,3
5.785,3
5.79,3
5.795,3
5.8,3
5.805,3
5.81,3
5.815,3
5.82,3
5.825,3
5.83,3
5.835,3
5.84,3
5.845,3
5.85,3
5.855,3
5.86,3
5.865,3
5.87,3
5.875,3
5.88,3
5.885,3
5.89,3
5.895,3
5.9,3
5.905,3
5.91,3
5.915,3
5.92,3
5.925,3
5.93,3
5.935,3
5.94,3
5.945,3
5.95,3
5.955,3
5.96,3
5.965,3
5.97,3
5.975,3
5.98,3
5.985,3
5.99,3
5.995,3
6,3
6.005,3
6.01,3
6.015,3
6.02,3
6.025,3
6.03,3
6.035,3
6.04,3
6.045,3
6.05,3
6.055,3
6.06,3
6.065,3
6.07,3
6.075,3
6.08,3
6.085,3
6.09,3
6.095,3
6.1,3
6.105,3
