time_s,Mux_Trajectory_X_4_
7.575,0.501234889
7.58,0.502212942
7.585,0.503191054
7.59,0.504169226
7.595,0.505147338
7.6,0.506125391
7.605,0.507103503
7.61,0.508081675
7.615,0.509059787
7.62,0.510037839
7.625,0.511015952
7.63,0.511994123
7.635,0.512972236
7.64,0.513950288
7.645,0.514928401
7.65,0.515906572
7.655,0.516884685
7.66,0.517862737
7.665,0.518840849
7.67,0.519819021
7.675,0.520797133
7.68,0.521775246
7.685,0.522753298
7.69,0.523731411
7.695,0.524709582
7.7,0.525687695
7.705,0.526665747
7.71,0.527643859
7.715,0.528622031
7.72,0.529600143
7.725,0.530578196
7.73,0.531556308
7.735,0.53253448
7.74,0.533512592
7.745,0.534490645
7.75,0.535468757
7.755,0.536446929
7.76,0.537425041
7.765,0.538403094
7.77,0.539381206
7.775,0.540359378
7.78,0.54133749
7.785,0.542315543
7.79,0.543293655
7.795,0.544271827
7.8,0.545249939
7.805,0.546228051
7.81,0.547206104
7.815,0.548184216
7.82,0.549162388
7.825,0.5501405
7.83,0.551118553
7.835,0.552096665
7.84,0.553074837
7.845,0.554052949
7.85,0.555031002
7.855,0.556009114
7.86,0.556987286
7.865,0.557965398
7.87,0.55894345
7.875,0.559921563
7.88,0.560899734
7.885,0.561877847
7.89,0.562855899
7.895,0.563834012
7.9,0.564812183
7.905,0.565790296
7.91,0.566768348
7.915,0.56774646
7.92,0.568724632
7.925,0.569702744
7.93,0.570680857
7.935,0.571658909
7.94,0.572637022
7.945,0.573615193
7.95,0.574593306
7.955,0.575571358
7.96,0.57654947
7.965,0.577527642
7.97,0.578505754
7.975,0.579483807
7.98,0.580461919
7.985,0.581440091
7.99,0.582418203
7.995,0.583396256
8,0.584374368
8.005,0.58535254
8.01,0.586330652
8.015,0.587308705
8.02,0.588286817
8.025,0.589264989
8.03,0.590047479
8.035,0.591221154
8.04,0.592199266
8.045,0.593177438
8.05,0.59415555
8.055,0.595133662
8.06,0.596111715
8.065,0.596894264
8.07,0.598067999
8.075,0.598850429
8.08,0.600024164
8.085,0.601002276
8.09,0.601980448
8.095,0.60295856
8.1,0.603936613
8.105,0.604914725
8.11,0.605697274
8.115,0.606871009
8.12,0.607849061
8.125,0.608827174
8.13,0.609805346
8.135,0.610783458
8.14,0.61176151
8.145,0.612739623
8.15,0.613717794
8.155,0.614500284
8.16,0.615673959
8.165,0.616652071
8.17,0.617630243
8.175,0.618608356
8.18,0.619586468
8.185,0.62056452
8.19,0.62134707
8.195,0.622520804
8.2,0.623498917
8.205,0.624476969
8.21,0.625455081
8.215,0.626433253
8.22,0.627411366
8.225,0.628389418
8.23,0.62936753
8.235,0.630345702
8.24,0.631323814
8.245,0.632301867
8.25,0.633279979
8.255,0.634258151
8.26,0.635236263
8.265,0.636214316
8.27,0.637192428
8.275,0.6381706
8.28,0.639148712
8.285,0.640126765
8.29,0.641104877
8.295,0.642083049
8.3,0.643061161
8.305,0.644039273
8.31,0.645017326
8.315,0.645995438
8.32,0.64697361
8.325,0.647951722
8.33,0.648929775
8.335,0.649907887
8.34,0.650886059
8.345,0.651864171
8.35,0.652842224
8.355,0.653820336
8.36,0.654798508
8.365,0.65577662
8.37,0.656754673
8.375,0.657732785
8.38,0.658710957
8.385,0.659689069
8.39,0.660667121
8.395,0.661645234
8.4,0.662623405
8.405,0.663601518
8.41,0.66457957
8.415,0.665557683
8.42,0.666535854
8.425,0.667513967
8.43,0.668492079
8.435,0.669470131
8.44,0.670448244
8.445,0.671426415
8.45,0.672404528
8.455,0.67338258
8.46,0.674360693
8.465,0.675338864
8.47,0.676316977
8.475,0.677295029
8.48,0.678273141
8.485,0.679251313
8.49,0.680229425
8.495,0.681207478
8.5,0.68218559
8.505,0.683163762
8.51,0.684141874
8.515,0.685119927
8.52,0.686098039
8.525,0.687076211
8.53,0.688054323
8.535,0.689032376
8.54,0.690010488
8.545,0.69098866
8.55,0.691966772
8.555,0.692944884
8.56,0.693922937
8.565,0.694901049
8.57,0.695879221
8.575,0.696857333
8.58,0.697835386
8.585,0.698813498
8.59,0.69979167
8.595,0.700769782
8.6,0.701747835
8.605,0.702725947
8.61,0.703704119
8.615,0.704682231
8.62,0.705660284
8.625,0.706638396
8.63,0.707616568
8.635,0.70859468
8.64,0.709572732
8.645,0.710550845
8.65,0.711529016
8.655,0.712507129
8.66,0.713485181
8.665,0.714463294
8.67,0.715441465
8.675,0.716419578
8.68,0.71739769
8.685,0.718375742
8.69,0.719353855
8.695,0.720332026
8.7,0.721310139
8.705,0.722288191
8.71,0.723266304
8.715,0.724244475
8.72,0.725222588
8.725,0.72620064
8.73,0.727178752
8.735,0.728156924
8.74,0.729135036
8.745,0.730113089
8.75,0.731091201
8.755,0.732069373
8.76,0.733047485
8.765,0.734025538
8.77,0.73500365
8.775,0.735981822
8.78,0.736959934
8.785,0.737937987
8.79,0.738916099
8.795,0.739894271
8.8,0.740872383
8.805,0.741850495
8.81,0.742828548
8.815,0.74380666
8.82,0.744784832
8.825,0.745762944
8.83,0.746740997
8.835,0.747719109
8.84,0.748697281
8.845,0.749675393
8.85,0.750653446
8.855,0.751631558
8.86,0.75260973
8.865,0.753587842
8.87,0.754565895
8.875,0.755544007
8.88,0.756522179
8.885,0.757500291
8.89,0.758478343
8.895,0.759456456
8.9,0.760434628
8.905,0.76141274
8.91,0.762390792
8.915,0.763368905
8.92,0.764347076
8.925,0.765325189
8.93,0.766303301
8.935,0.767281353
8.94,0.768259466
8.945,0.769237638
8.95,0.77021575
8.955,0.771193802
8.96,0.772171915
8.965,0.773150086
8.97,0.774128199
8.975,0.775106251
8.98,0.776084363
8.985,0.777062535
8.99,0.778040648
8.995,0.7790187
9,0.779996812
9.005,0.780974984
9.01,0.781953096
9.015,0.782931149
9.02,0.783909261
9.025,0.784887433
9.03,0.785865545
9.035,0.786843598
9.04,0.78782171
9.045,0.788799882
9.05,0.789777994
9.055,0.790756106
9.06,0.791734159
9.065,0.792712271
9.07,0.793690443
9.075,0.794668555
9.08,0.795646608
9.085,0.79662472
9.09,0.797602892
9.095,0.798581004
9.1,0.799559057
9.105,0.800537169
9.11,0.801515341
9.115,0.802493453
9.12,0.803471506
9.125,0.804449618
9.13,0.80542779
9.135,0.806405902
9.14,0.807383955
9.145,0.808362067
9.15,0.809340239
9.155,0.810318351
9.16,0.811296403
9.165,0.812274516
9.17,0.813252687
9.175,0.8142308
9.18,0.815208912
9.185,0.816186965
9.19,0.817165077
9.195,0.818143249
9.2,0.819121361
9.205,0.820099413
9.21,0.821077526
9.215,0.822055697
9.22,0.82303381
9.225,0.824011862
9.23,0.824989974
9.235,0.825968146
9.24,0.826946259
9.245,0.827924311
9.25,0.828902423
9.255,0.829880595
9.26,0.830858707
9.265,0.83183676
9.27,0.832814872
9.275,0.833793044
9.28,0.834771156
9.285,0.835749209
9.29,0.836727321
9.295,0.837705493
9.3,0.838683605
9.305,0.839661717
9.31,0.84063977
9.315,0.841617882
9.32,0.842596054
9.325,0.843574166
9.33,0.844552219
9.335,0.845530331
9.34,0.846508503
9.345,0.847486615
9.35,0.848464668
9.355,0.84944278
9.36,0.850420952
9.365,0.851399064
9.37,0.852377117
9.375,0.853355229
9.38,0.854333401
9.385,0.855311513
9.39,0.856289566
9.395,0.857267678
9.4,0.85824585
9.405,0.859223962
9.41,0.860202014
9.415,0.861180127
9.42,0.862158298
9.425,0.863136411
9.43,0.864114523
9.435,0.865092576
9.44,0.866070688
9.445,0.86704886
9.45,0.868026972
9.455,0.869005024
9.46,0.869983137
9.465,0.870961308
9.47,0.871939421
9.475,0.872917473
9.48,0.873895586
9.485,0.874873757
9.49,0.87585187
9.495,0.876829922
9.5,0.877808034
9.505,0.878786206
9.51,0.879764318
9.515,0.880742371
9.52,0.881720483
9.525,0.882698655
9.53,0.883676767
9.535,0.88465482
9.54,0.885632932
9.545,0.886611104
9.55,0.887589216
9.555,0.888567328
9.56,0.889545381
9.565,0.890523493
9.57,0.891501665
9.575,0.892479777
9.58,0.89345783
9.585,0.894435942
9.59,0.895414114
9.595,0.896392226
9.6,0.897370279
9.605,0.898348391
9.61,0.899326563
9.615,0.900304675
9.62,0.901282728
9.625,0.90226084
9.63,0.903239012
9.635,0.904217124
9.64,0.905195177
9.645,0.906173289
9.65,0.907151461
9.655,0.908129573
9.66,0.909107625
9.665,0.910085738
9.67,0.91106391
9.675,0.912042022
9.68,0.913020134
9.685,0.913998187
9.69,0.914976299
9.695,0.915954471
9.7,0.916932583
9.705,0.917910635
9.71,0.918888748
9.715,0.91986692
9.72,0.920845032
9.725,0.921823084
9.73,0.922801197
9.735,0.923779368
9.74,0.924757481
9.745,0.925735533
9.75,0.926713645
9.755,0.927691817
9.76,0.92866993
9.765,0.929647982
9.77,0.930626094
9.775,0.931604266
9.78,0.932582378
9.785,0.933560431
9.79,0.934538543
9.795,0.935516715
9.8,0.936494827
9.805,0.937472939
9.81,0.938450992
9.815,0.939429104
9.82,0.940407276
9.825,0.941385388
9.83,0.942363441
9.835,0.943341553
9.84,0.944319725
9.845,0.945297837
9.85,0.94627589
9.855,0.947254002
9.86,0.948232174
9.865,0.949210286
9.87,0.950188339
9.875,0.951166451
9.88,0.952144623
9.885,0.953122735
9.89,0.954100788
9.895,0.9550789
9.9,0.956057072
9.905,0.957035184
9.91,0.958013237
9.915,0.958991349
9.92,0.959969521
9.925,0.960947633
9.93,0.961925745
9.935,0.962903798
9.94,0.96388191
9.945,0.964860082
9.95,0.965838194
9.955,0.966816247
9.96,0.967794359
9.965,0.968772531
9.97,0.969750643
9.975,0.970728695
9.98,0.971706808
9.985,0.972684979
9.99,0.973663092
9.995,0.974641144
10,0.975619256
10.005,0.976597428
10.01,0.977575541
10.015,0.978553593
10.02,0.979531705
10.025,0.980509877
10.03,0.981487989
10.035,0.982466042
10.04,0.983444154
10.045,0.984422326
10.05,0.985400438
10.055,0.986378551
10.06,0.987356603
10.065,0.988334715
10.07,0.989312887
10.075,0.990290999
10.08,0.991269052
10.085,0.992247164
10.09,0.993225336
10.095,0.994203448
10.1,0.995181501
10.105,0.996159613
10.11,0.997137785
10.115,0.998115897
10.12,0.99909395
10.125,1.00007212
10.13,1.00105023
10.135,1.00202835
10.14,1.00300634
10.145,1.00398457
10.15,1.00496268
10.155,1.00594079
10.16,1.00691879
10.165,1.00789702
10.17,1.00887513
10.175,1.00985324
10.18,1.01083136
10.185,1.01180947
10.19,1.01278758
10.195,1.01376569
10.2,1.0147438
10.205,1.0157218
10.21,1.01670003
10.215,1.01767814
10.22,1.01865625
10.225,1.01963425
10.23,1.02061248
10.235,1.02159059
10.24,1.0225687
10.245,1.0235467
10.25,1.02452493
10.255,1.02550304
10.26,1.02648115
10.265,1.02745914
10.27,1.02843738
10.275,1.02941549
10.28,1.0303936
10.285,1.03137159
10.29,1.03234982
10.295,1.03332794
10.3,1.03430605
10.305,1.03528416
10.31,1.03626227
10.315,1.03724039
10.32,1.0382185
10.325,1.03919661
10.33,1.0401746
10.335,1.04115283
10.34,1.04213095
10.345,1.04310906
10.35,1.04408705
10.355,1.04506528
10.36,1.0460434
10.365,1.04702151
10.37,1.0479995
10.375,1.04897773
10.38,1.04995584
10.385,1.05093396
10.39,1.05191195
10.395,1.05289018
10.4,1.05386829
10.405,1.05484641
10.41,1.0558244
10.415,1.05680263
10.42,1.05778074
10.425,1.05875885
10.43,1.05973697
10.435,1.06071508
10.44,1.06169319
10.445,1.0626713
10.45,1.06364942
10.455,1.06462741
10.46,1.06560564
10.465,1.06658375
10.47,1.06756186
10.475,1.06853986
10.48,1.06951809
10.485,1.0704962
10.49,1.07147431
10.495,1.07245231
10.5,1.07343054
10.505,1.07440865
10.51,1.07538676
10.515,1.07636476
10.52,1.07734299
10.525,1.0783211
10.53,1.07929921
10.535,1.0802772
10.54,1.08125544
10.545,1.08223355
10.55,1.08321166
10.555,1.08418977
10.56,1.08516788
10.565,1.086146
10.57,1.08712411
10.575,1.08810222
10.58,1.08908021
10.585,1.09005845
10.59,1.09103656
10.595,1.09201467
10.6,1.09299266
10.605,1.09397089
10.61,1.09494901
10.615,1.09592712
10.62,1.09690511
10.625,1.09788334
10.63,1.09886146
10.635,1.09983957
10.64,1.10081756
10.645,1.10179579
10.65,1.1027739
10.655,1.10375202
10.66,1.10473001
10.665,1.10570824
10.67,1.10668635
10.675,1.10766447
10.68,1.10864258
10.685,1.10962069
10.69,1.1105988
10.695,1.11157691
10.7,1.11255503
10.705,1.11353302
10.71,1.11451125
10.715,1.11548936
10.72,1.11646748
10.725,1.11744547
10.73,1.1184237
10.735,1.11940181
10.74,1.12037992
10.745,1.12135792
10.75,1.12233615
10.755,1.12331426
10.76,1.12429237
10.765,1.12527037
10.77,1.1262486
10.775,1.12722671
10.78,1.12820482
10.785,1.12918282
10.79,1.13016105
10.795,1.13113916
10.8,1.13211727
10.805,1.13309538
10.81,1.1340735
10.815,1.13505161
10.82,1.13602972
10.825,1.13700783
10.83,1.13798583
10.835,1.13896406
10.84,1.13994217
10.845,1.14092028
10.85,1.14189827
10.855,1.14287651
10.86,1.14385462
10.865,1.14483273
10.87,1.14581072
10.875,1.14678895
10.88,1.14776707
10.885,1.14874518
10.89,1.14972317
10.895,1.1507014
10.9,1.15167952
10.905,1.15265763
10.91,1.15363562
10.915,1.15461385
10.92,1.15559196
10.925,1.15657008
10.93,1.15754819
10.935,1.1585263
10.94,1.15950441
10.945,1.16048253
10.95,1.16146064
10.955,1.16243863
10.96,1.16341686
10.965,1.16439497
10.97,1.16537309
10.975,1.16635108
10.98,1.16732931
10.985,1.16830742
10.99,1.16928554
10.995,1.17026353
11,1.17124176
11.005,1.17221987
11.01,1.17319798
11.015,1.17417598
11.02,1.17515421
11.025,1.17613232
11.03,1.17711043
11.035,1.17808843
11.04,1.17906666
11.045,1.18004477
11.05,1.18102288
11.055,1.18200099
11.06,1.18297911
11.065,1.18395722
11.07,1.18493533
11.075,1.18591344
11.08,1.18689144
11.085,1.18786967
11.09,1.18884778
11.095,1.18982589
11.1,1.19080389
11.105,1.19178212
11.11,1.19276023
11.115,1.19373834
11.12,1.19471633
11.125,1.19569457
11.13,1.19667268
11.135,1.19765079
11.14,1.19862878
11.145,1.19960701
11.15,1.20058513
11.155,1.20156324
11.16,1.20254123
11.165,1.20351946
11.17,1.20449758
11.175,1.20547569
11.18,1.2064538
11.185,1.20743191
11.19,1.20841002
11.195,1.20938814
11.2,1.21036625
11.205,1.21134424
11.21,1.21232247
11.215,1.21330059
11.22,1.2142787
11.225,1.21525669
11.23,1.21623492
11.235,1.21721303
11.24,1.21819115
11.245,1.21916914
11.25,1.22014737
11.255,1.22112548
11.26,1.2221036
11.265,1.22308159
11.27,1.22405982
11.275,1.22503793
11.28,1.22601604
11.285,1.22699404
11.29,1.22797227
11.295,1.22895038
11.3,1.22992849
11.305,1.23090661
11.31,1.23188472
11.315,1.23286283
11.32,1.23384094
11.325,1.23481905
11.33,1.23579705
11.335,1.23677528
11.34,1.23775339
11.345,1.2387315
11.35,1.2397095
11.355,1.24068773
11.36,1.24166584
11.365,1.24264395
11.37,1.24362195
11.375,1.24460018
11.38,1.24557829
11.385,1.2465564
11.39,1.24753439
11.395,1.24851263
11.4,1.24949074
11.405,1.25046885
11.41,1.25144684
11.415,1.25242507
11.42,1.25340319
11.425,1.2543813
11.43,1.25535941
11.435,1.25633752
11.44,1.25731575
11.445,1.25829363
11.45,1.25927174
11.455,1.26024985
11.46,1.26122808
11.465,1.2622062
11.47,1.26318431
11.475,1.26416242
11.48,1.26514053
11.485,1.26611853
11.49,1.26709664
11.495,1.26807475
11.5,1.26905298
11.505,1.27003109
11.51,1.27100921
11.515,1.27198732
11.52,1.27296543
11.525,1.27394342
11.53,1.27492154
11.535,1.27589965
11.54,1.27687788
11.545,1.27785599
11.55,1.2788341
11.555,1.27981222
11.56,1.28079033
11.565,1.28176856
11.57,1.28274643
11.575,1.28372455
11.58,1.28470266
11.585,1.28568089
11.59,1.286659
11.595,1.28763711
11.6,1.28861523
11.605,1.28959334
11.61,1.29057133
11.615,1.29154944
11.62,1.29252756
11.625,1.29350579
11.63,1.2944839
11.635,1.29546201
11.64,1.29644012
11.645,1.29741824
11.65,1.29839623
11.655,1.29937434
11.66,1.30035245
11.665,1.30133069
11.67,1.3023088
11.675,1.30328691
11.68,1.30426502
11.685,1.30524313
11.69,1.30622137
11.695,1.30719924
11.7,1.30817735
11.705,1.30915546
11.71,1.3101337
11.715,1.31111181
11.72,1.31208992
11.725,1.31306803
11.73,1.31404614
11.735,1.31502414
11.74,1.31600225
11.745,1.31698036
11.75,1.31795859
11.755,1.31893671
11.76,1.31991482
11.765,1.32089293
11.77,1.32187104
11.775,1.32284904
11.78,1.32382715
11.785,1.32480526
11.79,1.32578349
11.795,1.3267616
11.8,1.32773972
11.805,1.32871783
11.81,1.32969594
11.815,1.33067417
11.82,1.33165205
11.825,1.33263016
11.83,1.33360827
11.835,1.3345865
11.84,1.33556461
11.845,1.33654273
11.85,1.33752084
11.855,1.33849895
11.86,1.33947694
11.865,1.34045506
11.87,1.34143317
11.875,1.3424114
11.88,1.34338951
11.885,1.34436762
11.89,1.34534574
11.895,1.34632385
11.9,1.34730184
11.905,1.34827995
11.91,1.34925807
11.915,1.3502363
11.92,1.35121441
11.925,1.35219252
11.93,1.35317063
11.935,1.35414875
11.94,1.35512698
11.945,1.35610485
11.95,1.35708296
11.955,1.35806108
11.96,1.35903931
11.965,1.36001742
11.97,1.36099553
11.975,1.36197364
11.98,1.36295176
11.985,1.36392975
11.99,1.36490786
11.995,1.36588597
12,1.3668642
12.005,1.36784232
12.01,1.36882043
12.015,1.36979854
12.02,1.37077665
12.025,1.37175465
12.03,1.37273276
12.035,1.37371087
12.04,1.3746891
12.045,1.37566721
12.05,1.37664533
12.055,1.37762344
12.06,1.37860155
12.065,1.37957978
12.07,1.38055766
12.075,1.38153577
12.08,1.38251388
12.085,1.38349211
12.09,1.38447022
12.095,1.38544834
12.1,1.38642645
12.105,1.38740456
12.11,1.38838255
12.115,1.38936067
12.12,1.39033878
12.125,1.39131701
12.13,1.39229512
12.135,1.39327323
12.14,1.39425135
12.145,1.39522946
12.15,1.39620745
12.155,1.39718556
12.16,1.39816368
12.165,1.39914191
12.17,1.40012002
12.175,1.40109813
12.18,1.40207624
12.185,1.40305436
12.19,1.40403259
12.195,1.40501046
12.2,1.40598857
12.205,1.40696669
12.21,1.40794492
12.215,1.40892303
12.22,1.40990114
12.225,1.41087925
12.23,1.41185737
12.235,1.41283536
12.24,1.41381347
12.245,1.41479158
12.25,1.41576982
12.255,1.41674793
12.26,1.41772604
12.265,1.41870415
12.27,1.41968226
12.275,1.42066026
12.28,1.42163837
12.285,1.42261648
12.29,1.42359471
12.295,1.42457283
12.3,1.42555094
12.305,1.42652905
12.31,1.42750716
12.315,1.42848539
12.32,1.42946327
12.325,1.43044138
12.33,1.43141949
12.335,1.43239772
12.34,1.43337584
12.345,1.43435395
12.35,1.43533206
12.355,1.43631017
12.36,1.43728817
12.365,1.43826628
12.37,1.43924439
12.375,1.44022262
12.38,1.44120073
12.385,1.44217885
12.39,1.44315696
12.395,1.44413507
12.4,1.44511306
12.405,1.44609118
12.41,1.44706929
12.415,1.44804752
12.42,1.44902563
12.425,1.45000374
12.43,1.45098186
12.435,1.45195997
12.44,1.4529382
12.445,1.45391607
12.45,1.45489419
12.455,1.4558723
12.46,1.45685053
12.465,1.45782864
12.47,1.45880675
12.475,1.45978487
12.48,1.46076298
12.485,1.46174097
12.49,1.46271908
12.495,1.4636972
12.5,1.46467543
12.505,1.46565354
12.51,1.46663165
12.515,1.46760976
12.52,1.46858788
12.525,1.46956587
12.53,1.47054398
12.535,1.47152209
12.54,1.47250032
12.545,1.47347844
12.55,1.47445655
12.555,1.47543466
12.56,1.47641277
12.565,1.477391
12.57,1.47836888
12.575,1.47934699
12.58,1.4803251
12.585,1.48130333
12.59,1.48228145
12.595,1.48325956
12.6,1.48423767
12.605,1.48521578
12.61,1.48619378
12.615,1.48717189
12.62,1.48815
12.625,1.48912823
12.63,1.49010634
12.635,1.49108446
12.64,1.49206257
12.645,1.49304068
12.65,1.49401867
12.655,1.49499679
12.66,1.4959749
12.665,1.49695313
12.67,1.49793124
12.675,1.49890935
12.68,1.49988747
12.685,1.50086558
12.69,1.50184381
12.695,1.50282168
12.7,1.5037998
12.705,1.50477791
12.71,1.50575614
12.715,1.50673425
12.72,1.50771236
12.725,1.50869048
12.73,1.50966859
12.735,1.51064658
12.74,1.51162469
12.745,1.51260281
12.75,1.51358104
12.755,1.51455915
12.76,1.51553726
12.765,1.51651537
12.77,1.51749349
12.775,1.51847148
12.78,1.51944959
12.785,1.5204277
12.79,1.52140594
12.795,1.52238405
12.8,1.52336216
12.805,1.52434027
12.81,1.52531838
12.815,1.52629662
12.82,1.52727449
12.825,1.5282526
12.83,1.52923071
12.835,1.53020895
12.84,1.53118706
12.845,1.53216517
12.85,1.53314328
12.855,1.53412139
12.86,1.53509939
12.865,1.5360775
12.87,1.53705561
12.875,1.53803384
12.88,1.53901196
12.885,1.53999007
12.89,1.54096818
12.895,1.54194629
12.9,1.54292428
12.905,1.5439024
12.91,1.54488051
12.915,1.54585874
12.92,1.54683685
12.925,1.54781497
12.93,1.54879308
12.935,1.54977119
12.94,1.55074942
12.945,1.55172729
12.95,1.55270541
12.955,1.55368352
12.96,1.55466175
12.965,1.55563986
12.97,1.55661798
12.975,1.55759609
12.98,1.5585742
12.985,1.55955219
12.99,1.5605303
12.995,1.56150842
13,1.56248665
13.005,1.56346476
13.01,1.56444287
13.015,1.56542099
13.02,1.5663991
13.025,1.56737709
13.03,1.5683552
13.035,1.56933331
13.04,1.57031155
13.045,1.57128966
13.05,1.57226777
13.055,1.57324588
13.06,1.574224
13.065,1.57520223
13.07,1.5761801
13.075,1.57715821
13.08,1.57813632
13.085,1.57911456
13.09,1.58009267
13.095,1.58107078
13.1,1.58204889
13.105,1.58302701
13.11,1.584005
13.115,1.58498311
13.12,1.58596122
13.125,1.58693945
13.13,1.58791757
13.135,1.58889568
13.14,1.58987379
13.145,1.5908519
13.15,1.5918299
13.155,1.59280801
13.16,1.59378612
13.165,1.59476435
13.17,1.59574246
13.175,1.59672058
13.18,1.59769869
13.185,1.5986768
13.19,1.59965503
13.195,1.60063291
13.2,1.60161102
13.205,1.60258913
13.21,1.60356736
13.215,1.60454547
13.22,1.60552359
13.225,1.6065017
13.23,1.60747981
13.235,1.6084578
13.24,1.60943592
13.245,1.61041403
13.25,1.61139226
13.255,1.61237037
13.26,1.61334848
13.265,1.6143266
13.27,1.61530471
13.275,1.6162827
13.28,1.61726081
13.285,1.61823893
13.29,1.61921716
13.295,1.62019527
13.3,1.62117338
13.305,1.62215149
13.31,1.62312961
13.315,1.62410784
13.32,1.62508571
13.325,1.62606382
13.33,1.62704194
13.335,1.62802017
13.34,1.62899828
13.345,1.62997639
13.35,1.6309545
13.355,1.63193262
13.36,1.63291061
13.365,1.63388872
13.37,1.63486683
13.375,1.63584507
13.38,1.63682318
13.385,1.63780129
13.39,1.6387794
13.395,1.63975751
13.4,1.64073551
13.405,1.64171362
13.41,1.64269173
13.415,1.64366996
13.42,1.64464808
13.425,1.64562619
13.43,1.6466043
13.435,1.64758241
13.44,1.64856064
13.445,1.64953852
13.45,1.65051663
13.455,1.65149474
13.46,1.65247297
13.465,1.65345109
13.47,1.6544292
13.475,1.65540731
13.48,1.65638542
13.485,1.65736341
13.49,1.65834153
13.495,1.65931964
13.5,1.66029787
13.505,1.66127598
13.51,1.6622541
13.515,1.66323221
13.52,1.66421032
13.525,1.66518831
13.53,1.66616642
13.535,1.66714454
13.54,1.66812277
13.545,1.66910088
13.55,1.67007899
13.555,1.67105711
13.56,1.67203522
13.565,1.67301345
13.57,1.67399132
13.575,1.67496943
13.58,1.67594755
13.585,1.67692578
13.59,1.67790389
13.595,1.678882
13.6,1.67986012
13.605,1.68083823
13.61,1.68181622
13.615,1.68279433
13.62,1.68377244
13.625,1.68475068
13.63,1.68572879
13.635,1.6867069
13.64,1.68768501
13.645,1.68866313
13.65,1.68964112
13.655,1.69061923
13.66,1.69159734
13.665,1.69257557
13.67,1.69355369
13.675,1.6945318
13.68,1.69550991
13.685,1.69648802
13.69,1.69746625
13.695,1.69844413
13.7,1.69942224
13.705,1.70040035
13.71,1.70137858
13.715,1.7023567
13.72,1.70333481
13.725,1.70431292
13.73,1.70529103
13.735,1.70626903
13.74,1.70724714
13.745,1.70822525
13.75,1.70920348
13.755,1.71018159
13.76,1.71115971
13.765,1.71213782
13.77,1.71311593
13.775,1.71409392
13.78,1.71507204
13.785,1.71605015
13.79,1.71702838
13.795,1.71800649
13.8,1.7189846
13.805,1.71996272
13.81,1.72094083
13.815,1.72191906
13.82,1.72289693
13.825,1.72387505
13.83,1.72485316
13.835,1.72583139
13.84,1.7268095
13.845,1.72778761
13.85,1.72876573
13.855,1.72974384
13.86,1.73072183
13.865,1.73169994
13.87,1.73267806
13.875,1.73365629
13.88,1.7346344
13.885,1.73561251
13.89,1.73659062
13.895,1.73756874
13.9,1.73854673
13.905,1.73952484
13.91,1.74050295
13.915,1.74148118
13.92,1.7424593
13.925,1.74343741
13.93,1.74441552
13.935,1.74539363
13.94,1.74637187
13.945,1.74734974
13.95,1.74832785
13.955,1.74930596
13.96,1.75028419
13.965,1.75126231
13.97,1.75224042
13.975,1.75321853
13.98,1.75419664
13.985,1.75517464
13.99,1.75615275
13.995,1.75713086
14,1.75810909
14.005,1.7590872
14.01,1.76006532
14.015,1.76104343
14.02,1.76202154
14.025,1.76299953
14.03,1.76397765
14.035,1.76495576
14.04,1.76593399
14.045,1.7669121
14.05,1.76789021
14.055,1.76886833
14.06,1.76984644
14.065,1.77082467
14.07,1.77180254
14.075,1.77278066
14.08,1.77375877
14.085,1.774737
14.09,1.77571511
14.095,1.77669322
14.1,1.77767134
14.105,1.77864945
14.11,1.77962744
14.115,1.78060555
14.12,1.78158367
14.125,1.7825619
14.13,1.78354001
14.135,1.78451812
14.14,1.78549623
14.145,1.78647435
14.15,1.78745234
14.155,1.78843045
14.16,1.78940856
14.165,1.7903868
14.17,1.79136491
14.175,1.79234302
14.18,1.79332113
14.185,1.79429924
14.19,1.79527748
14.195,1.79625535
14.2,1.79723346
14.205,1.79821157
14.21,1.79918981
14.215,1.80016792
14.22,1.80114603
14.225,1.80212414
14.23,1.80310225
14.235,1.80408025
14.24,1.80505836
14.245,1.80603647
14.25,1.8070147
14.255,1.80799282
14.26,1.80897093
14.265,1.80994904
14.27,1.81092715
14.275,1.81190515
14.28,1.81288326
14.285,1.81386137
