time_s,Mux1_2_
7.38,-0.291648775
7.385,-0.291648775
7.39,-0.291648775
7.395,-0.291648775
7.4,-0.291648775
7.405,-0.291648775
7.41,-0.291648775
7.415,-0.291648775
7.42,-0.291648775
7.425,-0.291648775
7.43,-0.291648775
7.435,-0.291648775
7.44,-0.291648775
7.445,-0.291648775
7.45,-0.291648775
7.455,-0.291648775
7.46,-0.291648775
7.465,-0.291648775
7.47,-0.291648775
7.475,-0.291648775
7.48,-0.291648775
7.485,-0.291648775
7.49,-0.291648775
7.495,-0.291648775
7.5,-0.291648775
7.505,-0.291648775
7.51,-0.291648775
7.515,-0.291648775
7.52,-0.291648775
7.525,-0.291648775
7.53,-0.291648775
7.535,-0.291648775
7.54,-0.291648775
7.545,-0.291648775
7.55,-0.291648775
7.555,-0.291648775
7.56,-0.291648775
7.565,-0.291648775
7.57,-0.291648775
7.575,-0.291648775
7.58,-0.291648775
7.585,-0.291648775
7.59,-0.291648775
7.595,-0.291648775
7.6,-0.291648775
7.605,-0.291648775
7.61,-0.291648775
7.615,-0.291648775
7.62,-0.291648775
7.625,-0.291648775
7.63,-0.291648775
7.635,-0.291648775
7.64,-0.291648775
7.645,-0.291648775
7.65,-0.291648775
7.655,-0.291648775
7.66,-0.291648775
7.665,-0.291648775
7.67,-0.291648775
7.675,-0.291648775
7.68,-0.291648775
7.685,-0.291648775
7.69,-0.291648775
7.695,-0.291648775
7.7,-0.291648775
7.705,-0.291648775
7.71,-0.291648775
7.715,-0.291648775
7.72,-0.291648775
7.725,-0.291648775
7.73,-0.291648775
7.735,-0.291648775
7.74,-0.291648775
7.745,-0.291648775
7.75,-0.291648775
7.755,-0.291648775
7.76,-0.291648775
7.765,-0.291648775
7.77,-0.291648775
7.775,-0.291648775
7.78,-0.291648775
7.785,-0.291648775
7.79,-0.291648775
7.795,-0.291648775
7.8,-0.291648775
7.805,-0.291648775
7.81,-0.291648775
7.815,-0.291648775
7.82,-0.291648775
7.825,-0.291648775
7.83,-0.291648775
7.835,-0.291648775
7.84,-0.291648775
7.845,-0.291648775
7.85,-0.291648775
7.855,-0.291648775
7.86,-0.291648775
7.865,-0.291648775
7.87,-0.291648775
7.875,-0.291648775
7.88,-0.291648775
7.885,-0.291648775
7.89,-0.291648775
7.895,-0.291648775
7.9,-0.291648775
7.905,-0.291648775
7.91,-0.291648775
7.915,-0.291648775
7.92,-0.291648775
7.925,-0.291648775
7.93,-0.291648775
7.935,-0.291648775
7.94,-0.291648775
7.945,-0.291648775
7.95,-0.291648775
7.955,-0.291648775
7.96,-0.291648775
7.965,-0.291648775
7.97,-0.291648775
7.975,-0.291648775
7.98,-0.291648775
7.985,-0.291648775
7.99,-0.291648775
7.995,-0.291648775
8,-0.291648775
8.005,-0.291648775
8.01,-0.291648775
8.015,-0.291648775
8.02,-0.291648775
8.025,-0.291648775
8.03,-0.291648775
8.035,-0.291648775
8.04,-0.291648775
8.045,-0.291648775
8.05,-0.291648775
8.055,-0.291648775
8.06,-0.291648775
8.065,-0.291648775
8.07,-0.291648775
8.075,-0.291648775
8.08,-0.291648775
8.085,-0.291648775
8.09,-0.291648775
8.095,-0.291648775
8.1,-0.291648775
8.105,-0.291648775
8.11,-0.291648775
8.115,-0.291648775
8.12,-0.291648775
8.125,-0.291648775
8.13,-0.291648775
8.135,-0.291648775
8.14,-0.291648775
8.145,-0.291648775
8.15,-0.291648775
8.155,-0.291648775
8.16,-0.291648775
8.165,-0.291648775
8.17,-0.291648775
8.175,-0.291648775
8.18,-0.291648775
8.185,-0.291648775
8.19,-0.291648775
8.195,-0.291648775
8.2,-0.291648775
8.205,-0.291648775
8.21,-0.291648775
8.215,-0.291648775
8.22,-0.291648775
8.225,-0.291648775
8.23,-0.291648775
8.235,-0.291648775
8.24,-0.291648775
8.245,-0.291648775
8.25,-0.291648775
8.255,-0.291648775
8.26,-0.291648775
8.265,-0.291648775
8.27,-0.291648775
8.275,-0.291648775
8.28,-0.291648775
8.285,-0.291648775
8.29,-0.291648775
8.295,-0.291648775
8.3,-0.291648775
8.305,-0.291648775
8.31,-0.291648775
8.315,-0.291648775
8.32,-0.291648775
8.325,-0.291648775
8.33,-0.291648775
8.335,-0.291648775
8.34,-0.291648775
8.345,-0.291648775
8.35,-0.291648775
8.355,-0.291648775
8.36,-0.291648775
8.365,-0.291648775
8.37,-0.291648775
8.375,-0.291648775
8.38,-0.291648775
8.385,-0.291648775
8.39,-0.291648775
8.395,-0.291648775
8.4,-0.291648775
8.405,-0.291648775
8.41,-0.291648775
8.415,-0.291648775
8.42,-0.291648775
8.425,-0.291648775
8.43,-0.291648775
8.435,-0.291648775
8.44,-0.291648775
8.445,-0.291648775
8.45,-0.291648775
8.455,-0.291648775
8.46,-0.291648775
8.465,-0.291648775
8.47,-0.291648775
8.475,-0.291648775
8.48,-0.291648775
8.485,-0.291648775
8.49,-0.291648775
8.495,-0.291648775
8.5,-0.291648775
8.505,-0.291648775
8.51,-0.291648775
8.515,-0.291648775
8.52,-0.291648775
8.525,-0.291648775
8.53,-0.291648775
8.535,-0.291648775
8.54,-0.291648775
8.545,-0.291648775
8.55,-0.291648775
8.555,-0.291648775
8.56,-0.291648775
8.565,-0.291648775
8.57,-0.291648775
8.575,-0.291648775
8.58,-0.291648775
8.585,-0.291648775
8.59,-0.291648775
8.595,-0.291648775
8.6,-0.291648775
8.605,-0.291648775
8.61,-0.291648775
8.615,-0.291648775
8.62,-0.291648775
8.625,-0.291648775
8.63,-0.291648775
8.635,-0.291648775
8.64,-0.291648775
8.645,-0.291648775
8.65,-0.291648775
8.655,-0.291648775
8.66,-0.291648775
8.665,-0.291648775
8.67,-0.291648775
8.675,-0.291648775
8.68,-0.291648775
8.685,-0.291648775
8.69,-0.291648775
8.695,-0.291648775
8.7,-0.291648775
8.705,-0.291648775
8.71,-0.291648775
8.715,-0.291648775
8.72,-0.291648775
8.725,-0.291648775
8.73,-0.291648775
8.735,-0.291648775
8.74,-0.291648775
8.745,-0.291648775
8.75,-0.291648775
8.755,-0.291648775
8.76,-0.291648775
8.765,-0.291648775
8.77,-0.291648775
8.775,-0.291648775
8.78,-0.291648775
8.785,-0.291648775
8.79,-0.291648775
8.795,-0.291648775
8.8,-0.291648775
8.805,-0.291648775
8.81,-0.291648775
8.815,-0.291648775
8.82,-0.291648775
8.825,-0.291648775
8.83,-0.291648775
8.835,-0.291648775
8.84,-0.291648775
8.845,-0.291648775
8.85,-0.291648775
8.855,-0.291648775
8.86,-0.291648775
8.865,-0.291648775
8.87,-0.291648775
8.875,-0.291648775
8.88,-0.291648775
8.885,-0.291648775
8.89,-0.291648775
8.895,-0.291648775
8.9,-0.291648775
8.905,-0.291648775
8.91,-0.291648775
8.915,-0.291648775
8.92,-0.291648775
8.925,-0.291648775
8.93,-0.291648775
8.935,-0.291648775
8.94,-0.291648775
8.945,-0.291648775
8.95,-0.291648775
8.955,-0.291648775
8.96,-0.291648775
8.965,-0.291648775
8.97,-0.291648775
8.975,-0.291648775
8.98,-0.291648775
8.985,-0.291648775
8.99,-0.291648775
8.995,-0.291648775
9,-0.291648775
9.005,-0.291648775
9.01,-0.291648775
9.015,-0.291648775
9.02,-0.291648775
9.025,-0.291648775
9.03,-0.291648775
9.035,-0.291648775
9.04,-0.291648775
9.045,-0.291648775
9.05,-0.291648775
9.055,-0.291648775
9.06,-0.291648775
9.065,-0.291648775
9.07,-0.291648775
9.075,-0.291648775
9.08,-0.291648775
9.085,-0.291648775
9.09,-0.291648775
9.095,-0.291648775
9.1,-0.291648775
9.105,-0.291648775
9.11,-0.291648775
9.115,-0.291648775
9.12,-0.291648775
9.125,-0.291648775
9.13,-0.291648775
9.135,-0.291648775
9.14,-0.291648775
9.145,-0.291648775
9.15,-0.291648775
9.155,-0.291648775
9.16,-0.291648775
9.165,-0.291648775
9.17,-0.291648775
9.175,-0.291648775
9.18,-0.291648775
9.185,-0.291648775
9.19,-0.291648775
9.195,-0.291648775
9.2,-0.291648775
9.205,-0.291648775
9.21,-0.291648775
9.215,-0.291648775
9.22,-0.291648775
9.225,-0.291648775
9.23,-0.291648775
9.235,-0.291648775
9.24,-0.291648775
9.245,-0.291648775
9.25,-0.291648775
9.255,-0.291648775
9.26,-0.291648775
9.265,-0.291648775
9.27,-0.291648775
9.275,-0.291648775
9.28,-0.291648775
9.285,-0.291648775
9.29,-0.291648775
9.295,-0.291648775
9.3,-0.291648775
9.305,-0.291648775
9.31,-0.291648775
9.315,-0.291648775
9.32,-0.291648775
9.325,-0.291648775
9.33,-0.291648775
9.335,-0.291648775
9.34,-0.291648775
9.345,-0.291648775
9.35,-0.291648775
9.355,-0.291648775
9.36,-0.291648775
9.365,-0.291648775
9.37,-0.291648775
9.375,-0.291648775
9.38,-0.291648775
9.385,-0.291648775
9.39,-0.291648775
9.395,-0.291648775
9.4,-0.291648775
9.405,-0.291648775
9.41,-0.291648775
9.415,-0.291648775
9.42,-0.291648775
9.425,-0.291648775
9.43,-0.291648775
9.435,-0.291648775
9.44,-0.291648775
9.445,-0.291648775
9.45,-0.291648775
9.455,-0.291648775
9.46,-0.291648775
9.465,-0.291648775
9.47,-0.291648775
9.475,-0.291648775
9.48,-0.291648775
9.485,-0.291648775
9.49,-0.291648775
9.495,-0.291648775
9.5,-0.291648775
9.505,-0.291648775
9.51,-0.291648775
9.515,-0.291648775
9.52,-0.291648775
9.525,-0.291648775
9.53,-0.291648775
9.535,-0.291648775
9.54,-0.291648775
9.545,-0.291648775
9.55,-0.291648775
9.555,-0.291648775
9.56,-0.291648775
9.565,-0.291648775
9.57,-0.291648775
9.575,-0.291648775
9.58,-0.291648775
9.585,-0.291648775
9.59,-0.291648775
9.595,-0.291648775
9.6,-0.291648775
9.605,-0.291648775
9.61,-0.291648775
9.615,-0.291648775
9.62,-0.291648775
9.625,-0.291648775
9.63,-0.291648775
9.635,-0.291648775
9.64,-0.291648775
9.645,-0.291648775
9.65,-0.291648775
9.655,-0.291648775
9.66,-0.291648775
9.665,-0.291648775
9.67,-0.291648775
9.675,-0.291648775
9.68,-0.291648775
9.685,-0.291648775
9.69,-0.291648775
9.695,-0.291648775
9.7,-0.291648775
9.705,-0.291648775
9.71,-0.291648775
9.715,-0.291648775
9.72,-0.291648775
9.725,-0.291648775
9.73,-0.291648775
9.735,-0.291648775
9.74,-0.291648775
9.745,-0.291648775
9.75,-0.291648775
9.755,-0.291648775
9.76,-0.291648775
9.765,-0.291648775
9.77,-0.291648775
9.775,-0.291648775
9.78,-0.291648775
9.785,-0.291648775
9.79,-0.291648775
9.795,-0.291648775
9.8,-0.291648775
9.805,-0.291648775
9.81,-0.291648775
9.815,-0.291648775
9.82,-0.291648775
9.825,-0.291648775
9.83,-0.291648775
9.835,-0.291648775
9.84,-0.291648775
9.845,-0.291648775
9.85,-0.291648775
9.855,-0.291648775
9.86,-0.291648775
9.865,-0.291648775
9.87,-0.291648775
9.875,-0.291648775
9.88,-0.291648775
9.885,-0.291648775
9.89,-0.291648775
9.895,-0.291648775
9.9,-0.291648775
9.905,-0.291648775
9.91,-0.291648775
9.915,-0.291648775
9.92,-0.291648775
9.925,-0.291648775
9.93,-0.291648775
9.935,-0.291648775
9.94,-0.291648775
9.945,-0.291648775
9.95,-0.291648775
9.955,-0.291648775
9.96,-0.291648775
9.965,-0.291648775
9.97,-0.291648775
9.975,-0.291648775
9.98,-0.291648775
9.985,-0.291648775
9.99,-0.291648775
9.995,-0.291648775
10,-0.291648775
10.005,-0.291648775
10.01,-0.291648775
10.015,-0.291648775
10.02,-0.291648775
10.025,-0.291648775
10.03,-0.291648775
10.035,-0.291648775
10.04,-0.291648775
10.045,-0.291648775
10.05,-0.291648775
10.055,-0.291648775
10.06,-0.291648775
10.065,-0.291648775
10.07,-0.291648775
10.075,-0.291648775
10.08,-0.291648775
10.085,-0.291648775
10.09,-0.291648775
10.095,-0.291648775
10.1,-0.291648775
10.105,-0.291648775
10.11,-0.291648775
10.115,-0.291648775
10.12,-0.291648775
10.125,-0.291648775
10.13,-0.291648775
10.135,-0.291648775
10.14,-0.291648775
10.145,-0.291648775
10.15,-0.291648775
10.155,-0.291648775
10.16,-0.291648775
10.165,-0.291648775
10.17,-0.291648775
10.175,-0.291648775
10.18,-0.291648775
10.185,-0.291648775
10.19,-0.291648775
10.195,-0.291648775
10.2,-0.291648775
10.205,-0.291648775
10.21,-0.291648775
10.215,-0.291648775
10.22,-0.291648775
10.225,-0.291648775
10.23,-0.291648775
10.235,-0.291648775
10.24,-0.291648775
10.245,-0.291648775
10.25,-0.291648775
10.255,-0.291648775
10.26,-0.291648775
10.265,-0.291648775
10.27,-0.291648775
10.275,-0.291648775
10.28,-0.291648775
10.285,-0.291648775
10.29,-0.291648775
10.295,-0.291648775
10.3,-0.291648775
10.305,-0.291648775
10.31,-0.291648775
10.315,-0.291648775
10.32,-0.291648775
10.325,-0.291648775
10.33,-0.291648775
10.335,-0.291648775
10.34,-0.291648775
10.345,-0.291648775
10.35,-0.291648775
10.355,-0.291648775
10.36,-0.291648775
10.365,-0.291648775
10.37,-0.291648775
10.375,-0.291648775
10.38,-0.291648775
10.385,-0.291648775
10.39,-0.291648775
10.395,-0.291648775
10.4,-0.291648775
10.405,-0.291648775
10.41,-0.291648775
10.415,-0.291648775
10.42,-0.291648775
10.425,-0.291648775
10.43,-0.291648775
10.435,-0.291648775
10.44,-0.291648775
10.445,-0.291648775
10.45,-0.291648775
10.455,-0.291648775
10.46,-0.291648775
10.465,-0.291648775
10.47,-0.291648775
10.475,-0.291648775
10.48,-0.291648775
10.485,-0.291648775
10.49,-0.291648775
10.495,-0.291648775
10.5,-0.291648775
10.505,-0.291648775
10.51,-0.291648775
10.515,-0.291648775
10.52,-0.291648775
10.525,-0.291648775
10.53,-0.291648775
10.535,-0.291648775
10.54,-0.291648775
10.545,-0.291648775
10.55,-0.291648775
10.555,-0.291648775
10.56,-0.291648775
10.565,-0.291648775
10.57,-0.291648775
10.575,-0.291648775
10.58,-0.291648775
10.585,-0.291648775
10.59,-0.291648775
10.595,-0.291648775
10.6,-0.291648775
10.605,-0.291648775
10.61,-0.291648775
10.615,-0.291648775
10.62,-0.291648775
10.625,-0.291648775
10.63,-0.291648775
10.635,-0.291648775
10.64,-0.291648775
10.645,-0.291648775
10.65,-0.291648775
10.655,-0.291648775
10.66,-0.291648775
10.665,-0.291648775
10.67,-0.291648775
10.675,-0.291648775
10.68,-0.291648775
10.685,-0.291648775
10.69,-0.291648775
10.695,-0.291648775
10.7,-0.291648775
10.705,-0.291648775
10.71,-0.291648775
10.715,-0.291648775
10.72,-0.291648775
10.725,-0.291648775
10.73,-0.291648775
10.735,-0.291648775
10.74,-0.291648775
10.745,-0.291648775
10.75,-0.291648775
10.755,-0.291648775
10.76,-0.291648775
10.765,-0.291648775
10.77,-0.291648775
10.775,-0.291648775
10.78,-0.291648775
10.785,-0.291648775
10.79,-0.291648775
10.795,-0.291648775
10.8,-0.291648775
10.805,-0.291648775
10.81,-0.291648775
10.815,-0.291648775
10.82,-0.291648775
10.825,-0.291648775
10.83,-0.291648775
10.835,-0.291648775
10.84,-0.291648775
10.845,-0.291648775
10.85,-0.291648775
10.855,-0.291648775
10.86,-0.291648775
10.865,-0.291648775
10.87,-0.291648775
10.875,-0.291648775
10.88,-0.291648775
10.885,-0.291648775
10.89,-0.291648775
10.895,-0.291648775
10.9,-0.291648775
10.905,-0.291648775
10.91,-0.291648775
10.915,-0.291648775
10.92,-0.291648775
10.925,-0.291648775
10.93,-0.291648775
10.935,-0.291648775
10.94,-0.291648775
10.945,-0.291648775
10.95,-0.291648775
10.955,-0.291648775
10.96,-0.291648775
10.965,-0.291648775
10.97,-0.291648775
10.975,-0.291648775
10.98,-0.291648775
10.985,-0.291648775
10.99,-0.291648775
10.995,-0.291648775
11,-0.291648775
11.005,-0.291648775
11.01,-0.291648775
11.015,-0.291648775
11.02,-0.291648775
11.025,-0.291648775
11.03,-0.291648775
11.035,-0.291648775
11.04,-0.291648775
11.045,-0.291648775
11.05,-0.291648775
11.055,-0.291648775
11.06,-0.291648775
11.065,-0.291648775
11.07,-0.291648775
11.075,-0.291648775
11.08,-0.291648775
11.085,-0.291648775
11.09,-0.291648775
11.095,-0.291648775
11.1,-0.291648775
11.105,-0.291648775
11.11,-0.291648775
11.115,-0.291648775
11.12,-0.291648775
11.125,-0.291648775
11.13,-0.291648775
11.135,-0.291648775
11.14,-0.291648775
11.145,-0.291648775
11.15,-0.291648775
11.155,-0.291648775
11.16,-0.291648775
11.165,-0.291648775
11.17,-0.291648775
11.175,-0.291648775
11.18,-0.291648775
11.185,-0.291648775
11.19,-0.291648775
11.195,-0.291648775
11.2,-0.291648775
11.205,-0.291648775
11.21,-0.291648775
11.215,-0.291648775
11.22,-0.291648775
11.225,-0.291648775
11.23,-0.291648775
11.235,-0.291648775
11.24,-0.291648775
11.245,-0.291648775
11.25,-0.291648775
11.255,-0.291648775
11.26,-0.291648775
11.265,-0.291648775
11.27,-0.291648775
11.275,-0.291648775
11.28,-0.291648775
11.285,-0.291648775
11.29,-0.291648775
11.295,-0.291648775
11.3,-0.291648775
11.305,-0.291648775
11.31,-0.291648775
11.315,-0.291648775
11.32,-0.291648775
11.325,-0.291648775
11.33,-0.291648775
11.335,-0.291648775
11.34,-0.291648775
11.345,-0.291648775
11.35,-0.291648775
11.355,-0.291648775
11.36,-0.291648775
11.365,-0.291648775
11.37,-0.291648775
11.375,-0.291648775
11.38,-0.291648775
11.385,-0.291648775
11.39,-0.291648775
11.395,-0.291648775
11.4,-0.291648775
11.405,-0.291648775
11.41,-0.291648775
11.415,-0.291648775
11.42,-0.291648775
11.425,-0.291648775
11.43,-0.291648775
11.435,-0.291648775
11.44,-0.291648775
11.445,-0.291648775
11.45,-0.291648775
11.455,-0.291648775
11.46,-0.291648775
11.465,-0.291648775
11.47,-0.291648775
11.475,-0.291648775
11.48,-0.291648775
11.485,-0.291648775
11.49,-0.291648775
11.495,-0.291648775
11.5,-0.291648775
11.505,-0.291648775
11.51,-0.291648775
11.515,-0.291648775
11.52,-0.291648775
11.525,-0.291648775
11.53,-0.291648775
11.535,-0.291648775
11.54,-0.291648775
11.545,-0.291648775
11.55,-0.291648775
11.555,-0.291648775
11.56,-0.291648775
11.565,-0.291648775
11.57,-0.291648775
11.575,-0.291648775
11.58,-0.291648775
11.585,-0.291648775
11.59,-0.291648775
11.595,-0.291648775
11.6,-0.291648775
11.605,-0.291648775
11.61,-0.291648775
11.615,-0.291648775
11.62,-0.291648775
11.625,-0.291648775
11.63,-0.291648775
11.635,-0.291648775
11.64,-0.291648775
11.645,-0.291648775
11.65,-0.291648775
11.655,-0.291648775
11.66,-0.291648775
11.665,-0.291648775
11.67,-0.291648775
11.675,-0.291648775
11.68,-0.291648775
11.685,-0.291648775
11.69,-0.291648775
11.695,-0.291648775
11.7,-0.291648775
11.705,-0.291648775
11.71,-0.291648775
11.715,-0.291648775
11.72,-0.291648775
11.725,-0.291648775
11.73,-0.291648775
11.735,-0.291648775
11.74,-0.291648775
11.745,-0.291648775
11.75,-0.291648775
11.755,-0.291648775
11.76,-0.291648775
11.765,-0.291648775
11.77,-0.291648775
11.775,-0.291648775
11.78,-0.291648775
11.785,-0.291648775
11.79,-0.291648775
11.795,-0.291648775
11.8,-0.291648775
11.805,-0.291648775
11.81,-0.291648775
11.815,-0.291648775
11.82,-0.291648775
11.825,-0.291648775
11.83,-0.291648775
11.835,-0.291648775
11.84,-0.291648775
11.845,-0.291648775
11.85,-0.291648775
11.855,-0.291648775
11.86,-0.291648775
11.865,-0.291648775
11.87,-0.291648775
11.875,-0.291648775
11.88,-0.291648775
11.885,-0.291648775
11.89,-0.291648775
11.895,-0.291648775
11.9,-0.291648775
11.905,-0.291648775
11.91,-0.291648775
11.915,-0.291648775
11.92,-0.291648775
11.925,-0.291648775
11.93,-0.291648775
11.935,-0.291648775
11.94,-0.291648775
11.945,-0.291648775
11.95,-0.291648775
11.955,-0.291648775
11.96,-0.291648775
11.965,-0.291648775
11.97,-0.291648775
11.975,-0.291648775
11.98,-0.291648775
11.985,-0.291648775
11.99,-0.291648775
11.995,-0.291648775
12,-0.291648775
12.005,-0.291648775
12.01,-0.291648775
12.015,-0.291648775
12.02,-0.291648775
12.025,-0.291648775
12.03,-0.291648775
12.035,-0.291648775
12.04,-0.291648775
12.045,-0.291648775
12.05,-0.291648775
12.055,-0.291648775
12.06,-0.291648775
12.065,-0.291648775
12.07,-0.291648775
12.075,-0.291648775
12.08,-0.291648775
12.085,-0.291648775
12.09,-0.291648775
12.095,-0.291648775
12.1,-0.291648775
12.105,-0.291648775
12.11,-0.291648775
12.115,-0.291648775
12.12,-0.291648775
12.125,-0.291648775
12.13,-0.291648775
12.135,-0.291648775
12.14,-0.291648775
12.145,-0.291648775
12.15,-0.291648775
12.155,-0.291648775
12.16,-0.291648775
12.165,-0.291648775
12.17,-0.291648775
12.175,-0.291648775
12.18,-0.291648775
12.185,-0.291648775
12.19,-0.291648775
12.195,-0.291648775
12.2,-0.291648775
12.205,-0.291648775
12.21,-0.291648775
12.215,-0.291648775
12.22,-0.291648775
12.225,-0.291648775
12.23,-0.291648775
12.235,-0.291648775
12.24,-0.291648775
12.245,-0.291648775
12.25,-0.291648775
12.255,-0.291648775
12.26,-0.291648775
12.265,-0.291648775
12.27,-0.291648775
12.275,-0.291648775
12.28,-0.291648775
12.285,-0.291648775
12.29,-0.291648775
12.295,-0.291648775
12.3,-0.291648775
12.305,-0.291648775
12.31,-0.291648775
12.315,-0.291648775
12.32,-0.291648775
12.325,-0.291648775
12.33,-0.291648775
12.335,-0.291648775
12.34,-0.291648775
12.345,-0.291648775
12.35,-0.291648775
12.355,-0.291648775
12.36,-0.291648775
12.365,-0.291648775
12.37,-0.291648775
12.375,-0.291648775
12.38,-0.291648775
12.385,-0.291648775
12.39,-0.291648775
12.395,-0.291648775
12.4,-0.291648775
12.405,-0.291648775
12.41,-0.291648775
12.415,-0.291648775
12.42,-0.291648775
12.425,-0.291648775
12.43,-0.291648775
12.435,-0.291648775
12.44,-0.291648775
12.445,-0.291648775
12.45,-0.291648775
12.455,-0.291648775
12.46,-0.291648775
12.465,-0.291648775
12.47,-0.291648775
12.475,-0.291648775
12.48,-0.291648775
12.485,-0.291648775
12.49,-0.291648775
12.495,-0.291648775
12.5,-0.291648775
12.505,-0.291648775
12.51,-0.291648775
12.515,-0.291648775
12.52,-0.291648775
12.525,-0.291648775
12.53,-0.291648775
12.535,-0.291648775
12.54,-0.291648775
12.545,-0.291648775
12.55,-0.291648775
12.555,-0.291648775
12.56,-0.291648775
12.565,-0.291648775
12.57,-0.291648775
12.575,-0.291648775
12.58,-0.291648775
12.585,-0.291648775
12.59,-0.291648775
12.595,-0.291648775
12.6,-0.291648775
12.605,-0.291648775
12.61,-0.291648775
12.615,-0.291648775
12.62,-0.291648775
12.625,-0.291648775
12.63,-0.291648775
12.635,-0.291648775
12.64,-0.291648775
12.645,-0.291648775
12.65,-0.291648775
12.655,-0.291648775
12.66,-0.291648775
12.665,-0.291648775
12.67,-0.291648775
12.675,-0.291648775
12.68,-0.291648775
12.685,-0.291648775
12.69,-0.291648775
12.695,-0.291648775
12.7,-0.291648775
12.705,-0.291648775
12.71,-0.291648775
12.715,-0.291648775
12.72,-0.291648775
12.725,-0.291648775
12.73,-0.291648775
12.735,-0.291648775
12.74,-0.291648775
12.745,-0.291648775
12.75,-0.291648775
12.755,-0.291648775
12.76,-0.291648775
12.765,-0.291648775
12.77,-0.291648775
12.775,-0.291648775
12.78,-0.291648775
12.785,-0.291648775
12.79,-0.291648775
12.795,-0.291648775
12.8,-0.291648775
12.805,-0.291648775
12.81,-0.291648775
12.815,-0.291648775
12.82,-0.291648775
12.825,-0.291648775
12.83,-0.291648775
12.835,-0.291648775
12.84,-0.291648775
12.845,-0.291648775
12.85,-0.291648775
12.855,-0.291648775
12.86,-0.291648775
12.865,-0.291648775
12.87,-0.291648775
12.875,-0.291648775
12.88,-0.291648775
12.885,-0.291648775
12.89,-0.291648775
12.895,-0.291648775
12.9,-0.291648775
12.905,-0.291648775
12.91,-0.291648775
12.915,-0.291648775
12.92,-0.291648775
12.925,-0.291648775
12.93,-0.291648775
12.935,-0.291648775
12.94,-0.291648775
12.945,-0.291648775
12.95,-0.291648775
12.955,-0.291648775
12.96,-0.291648775
12.965,-0.291648775
12.97,-0.291648775
12.975,-0.291648775
12.98,-0.291648775
12.985,-0.291648775
12.99,-0.291648775
12.995,-0.291648775
13,-0.291648775
13.005,-0.291648775
13.01,-0.291648775
13.015,-0.291648775
13.02,-0.291648775
13.025,-0.291648775
13.03,-0.291648775
13.035,-0.291648775
13.04,-0.291648775
13.045,-0.291648775
13.05,-0.291648775
13.055,-0.291648775
13.06,-0.291648775
13.065,-0.291648775
13.07,-0.291648775
13.075,-0.291648775
13.08,-0.291648775
13.085,-0.291648775
13.09,-0.291648775
13.095,-0.291648775
13.1,-0.291648775
13.105,-0.291648775
13.11,-0.291648775
13.115,-0.291648775
13.12,-0.291648775
13.125,-0.291648775
13.13,-0.291648775
13.135,-0.291648775
13.14,-0.291648775
13.145,-0.291648775
13.15,-0.291648775
13.155,-0.291648775
13.16,-0.291648775
13.165,-0.291648775
13.17,-0.291648775
13.175,-0.291648775
13.18,-0.291648775
13.185,-0.291648775
13.19,-0.291648775
13.195,-0.291648775
13.2,-0.291648775
13.205,-0.291648775
13.21,-0.291648775
13.215,-0.291648775
13.22,-0.291648775
13.225,-0.291648775
13.23,-0.291648775
13.235,-0.291648775
13.24,-0.291648775
13.245,-0.291648775
13.25,-0.291648775
13.255,-0.291648775
13.26,-0.291648775
13.265,-0.291648775
13.27,-0.291648775
13.275,-0.291648775
13.28,-0.291648775
13.285,-0.291648775
13.29,-0.291648775
13.295,-0.291648775
13.3,-0.291648775
13.305,-0.291648775
13.31,-0.291648775
13.315,-0.291648775
13.32,-0.291648775
13.325,-0.291648775
13.33,-0.291648775
13.335,-0.291648775
13.34,-0.291648775
13.345,-0.291648775
13.35,-0.291648775
13.355,-0.291648775
13.36,-0.291648775
13.365,-0.291648775
13.37,-0.291648775
13.375,-0.291648775
13.38,-0.291648775
13.385,-0.291648775
13.39,-0.291648775
13.395,-0.291648775
13.4,-0.291648775
13.405,-0.291648775
13.41,-0.291648775
13.415,-0.291648775
13.42,-0.291648775
13.425,-0.291648775
13.43,-0.291648775
13.435,-0.291648775
13.44,-0.291648775
13.445,-0.291648775
13.45,-0.291648775
13.455,-0.291648775
13.46,-0.291648775
13.465,-0.291648775
13.47,-0.291648775
13.475,-0.291648775
13.48,-0.291648775
13.485,-0.291648775
13.49,-0.291648775
13.495,-0.291648775
13.5,-0.291648775
13.505,-0.291648775
13.51,-0.291648775
13.515,-0.291648775
13.52,-0.291648775
13.525,-0.291648775
13.53,-0.291648775
13.535,-0.291648775
13.54,-0.291648775
13.545,-0.291648775
13.55,-0.291648775
13.555,-0.291648775
13.56,-0.291648775
13.565,-0.291648775
13.57,-0.291648775
13.575,-0.291648775
13.58,-0.291648775
13.585,-0.291648775
13.59,-0.291648775
13.595,-0.291648775
13.6,-0.291648775
13.605,-0.291648775
13.61,-0.291648775
13.615,-0.291648775
13.62,-0.291648775
13.625,-0.291648775
13.63,-0.291648775
13.635,-0.291648775
13.64,-0.291648775
13.645,-0.291648775
13.65,-0.291648775
13.655,-0.291648775
13.66,-0.291648775
13.665,-0.291648775
13.67,-0.291648775
13.675,-0.291648775
13.68,-0.291648775
13.685,-0.291648775
13.69,-0.291648775
13.695,-0.291648775
13.7,-0.291648775
13.705,-0.291648775
13.71,-0.291648775
13.715,-0.291648775
13.72,-0.291648775
13.725,-0.291648775
13.73,-0.291648775
13.735,-0.291648775
