time_s,safe_y
2.16,0.314738452
2.165,0.314961046
2.17,0.314958096
2.175,0.315075934
2.18,0.315221578
2.185,0.315367222
2.19,0.315512866
2.195,0.31565851
2.2,0.315023512
2.205,0.31497401
2.21,0.314924479
2.215,0.314874977
2.22,0.315075219
2.225,0.315117598
2.23,0.315159976
2.235,0.315202355
2.24,0.314845622
2.245,0.308750451
2.25,0.30265528
2.255,0.296560109
2.26,0.290464938
2.265,0.284369767
2.27,0.278274596
2.275,0.272179425
2.28,0.272179425
2.285,0.272179425
2.29,0.272179425
2.295,0.272179425
2.3,0.272179425
2.305,0.272179425
2.31,0.272179425
2.315,0.272179425
2.32,0.272179425
2.325,0.272179425
2.33,0.272179425
2.335,0.272179425
2.34,0.283331513
2.345,0.283094496
2.35,0.282857478
2.355,0.28262046
2.36,0.275511533
2.365,0.267040461
2.37,0.25856939
2.375,0.250098318
2.38,0.261808336
2.385,0.252762467
2.39,0.243716598
2.395,0.234670728
2.4,0.246178344
2.405,0.243678138
2.41,0.241177931
2.415,0.238677725
2.42,0.230582356
2.425,0.224840984
2.43,0.219099611
2.435,0.213358238
2.44,0.209915325
2.445,0.206258565
2.45,0.202601805
2.455,0.198945045
2.46,0.191556767
2.465,0.184161216
2.47,0.176765665
2.475,0.169370115
2.48,0.171912834
2.485,0.165899128
2.49,0.159885421
2.495,0.153871715
2.5,0.154777497
2.505,0.147059366
2.51,0.132869825
2.515,0.118680283
2.52,0.125432476
2.525,0.121713802
2.53,0.117995128
2.535,0.114276454
2.54,0.11055778
2.545,0.106839098
2.55,0.11031343
2.555,0.101059549
2.56,0.0834946111
2.565,0.07418558
2.57,0.0648765564
2.575,0.0555675179
2.58,0.0462584868
2.585,0.0369494557
2.59,0.0369494557
2.595,0.0369494557
2.6,0.0369494557
2.605,0.0369494557
2.61,0.0369494557
2.615,0.0369494557
2.62,-0.0110105053
2.625,-0.0315743089
2.63,-0.0306930859
2.635,-0.0427797511
2.64,-0.0548664182
2.645,-0.0669530854
2.65,-0.0518809222
2.655,-0.074533172
2.66,-0.097185418
2.665,-0.119837672
2.67,-0.0847736225
2.675,-0.105213195
2.68,-0.12565276
2.685,-0.14609234
2.69,-0.116079703
2.695,-0.134427205
2.7,-0.152774706
2.705,-0.171122208
2.71,-0.143465191
2.715,-0.156542718
2.72,-0.16369532
2.725,-0.170847923
2.73,-0.175217286
2.735,-0.180978268
2.74,-0.186739251
2.745,-0.192500234
2.75,0
2.755,0
2.76,0
2.765,0
2.77,0
2.775,0
2.78,0
2.785,0
2.79,0
2.795,0
2.8,0
2.805,0
2.81,0
2.815,0
2.82,0
2.825,0
2.83,0
2.835,0
2.84,0
2.845,0
2.85,0
2.855,0
2.86,0
2.865,0
2.87,0
2.875,0
2.88,0
2.885,0
2.89,0
2.895,0
2.9,0
2.905,0
2.91,0
2.915,0
2.92,0
2.925,0
2.93,0
2.935,0
2.94,0
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,-0.361046344
3.05,-0.35894534
3.055,-0.356844336
3.06,-0.346936852
3.065,-0.346386194
3.07,-0.340567499
3.075,-0.334748805
3.08,-0.327250689
3.085,-0.318601608
3.09,-0.309952527
3.095,-0.301303446
3.1,-0.304567397
3.105,-0.299889326
3.11,-0.295211256
3.115,-0.290533185
3.12,-0.282341868
3.125,-0.269950986
3.13,-0.257560134
3.135,-0.245169222
3.14,-0.246852472
3.145,-0.234026879
3.15,-0.223248318
3.155,-0.212469757
3.16,-0.20232895
3.165,-0.20232895
3.17,-0.20232895
3.175,-0.20232895
3.18,-0.20232895
3.185,-0.20232895
3.19,-0.20232895
3.195,-0.20232895
3.2,-0.20232895
3.205,-0.20232895
3.21,-0.110192165
3.215,-0.100322112
3.22,-0.100413978
3.225,-0.0908909366
3.23,-0.081367895
3.235,-0.0718448535
3.24,-0.072045818
3.245,-0.0619989857
3.25,-0.0519521534
3.255,-0.0419053212
3.26,-0.0318584889
3.265,-0.0218116567
3.27,-0.0117648216
3.275,-0.00171799166
3.28,-0.0421475992
3.285,-0.0317282677
3.29,-0.0212911274
3.295,-0.000830559467
3.3,0.0093325451
3.305,0.0289525427
3.31,0.0485725403
3.315,0.0681925341
3.32,0.0476664007
3.325,0.0570254661
3.33,0.0663845316
3.335,0.0757436007
3.34,0.0851026624
3.345,0.0944617316
3.35,0.0753905997
3.355,0.0859864876
3.36,0.105472326
3.365,0.124958165
3.37,0.112931497
3.375,0.12325339
3.38,0.133575276
3.385,0.143897176
3.39,0.142469212
3.395,0.148874491
3.4,0.155279756
3.405,0.161685035
3.41,0.161368936
3.415,0.170285359
3.42,0.179274902
3.425,0.188264444
3.43,0.198441416
3.435,0.208024681
3.44,0.21760793
3.445,0.227191195
3.45,0.215112433
3.455,0.224656194
3.46,0.233697712
3.465,0.24273923
3.47,0.252163857
3.475,0.261396915
3.48,0.270630002
3.485,0.27986306
3.49,0.268564343
3.495,0.277331591
3.5,0.286098868
3.505,0.294866085
3.51,0.292854637
3.515,0.299021512
3.52,0.316437513
3.525,0.333853513
3.53,0.319405824
3.535,0.33394897
3.54,0.348492116
3.545,0.363035262
3.55,0.33788088
3.555,0.345600784
3.56,0.353320688
3.565,0.361040592
3.57,0.350407392
3.575,0.349639803
3.58,0.348872215
3.585,0.348104626
3.59,0.357391894
3.595,0.355888426
3.6,0.354384989
3.605,0.352881491
3.61,0.357829541
3.615,0.357829541
3.62,0.357829541
3.625,0.357829541
3.63,0.359118074
3.635,0.356597185
3.64,0.354076296
3.645,0.351555407
3.65,0.354338855
3.655,0.35035032
3.66,0.346361786
3.665,0.342373252
3.67,0.342299879
3.675,0.343150973
3.68,0.344002068
3.685,0.344853163
3.69,0.334156632
3.695,0.328438759
3.7,0.322720885
3.705,0.317003012
3.71,0.318392813
3.715,0.312262297
3.72,0.30613178
3.725,0.300001264
3.73,0.296994478
3.735,0.289172113
3.74,0.281349748
3.745,0.273527384
3.75,0
3.755,0
3.76,0
3.765,0
3.77,0
3.775,0
3.78,0
3.785,0
3.79,0
3.795,0
3.8,0
3.805,0
3.81,0
3.815,0
3.82,0
3.825,0
3.83,0
3.835,0
3.84,0
3.845,0
3.85,0
3.855,0
3.86,0
3.865,0
3.87,0
3.875,0
3.88,0
3.885,0
3.89,0
3.895,0
3.9,0
3.905,0
3.91,0
3.915,0
3.92,0
3.925,0
3.93,0
3.935,0
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,0
4.255,0
4.26,0
4.265,0
4.27,0
4.275,0
4.28,0
4.285,0
4.29,0
4.295,0
4.3,0
4.305,0
4.31,0
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,0
4.365,0
4.37,0
4.375,0
4.38,0
4.385,0
4.39,0
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,0
4.425,0
4.43,0
4.435,0
4.44,0
4.445,0
4.45,0
4.455,0
4.46,0
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,0
4.765,0
4.77,0
4.775,0
4.78,0
4.785,0
4.79,0
4.795,0
4.8,0
4.805,0
4.81,0
4.815,0
4.82,0
4.825,0
4.83,0
4.835,0
4.84,0
4.845,0
4.85,0
4.855,0
4.86,0
4.865,0
4.87,0
4.875,0
4.88,0
4.885,0
4.89,0
4.895,0
4.9,0
4.905,0
4.91,0
4.915,0
4.92,0
4.925,0
4.93,0
4.935,0
4.94,0
4.945,0
4.95,0
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
