time_s,fused_yaw
2.25,0
2.255,0
2.26,0
2.265,0
2.27,0
2.275,0
2.28,0
2.285,0
2.29,0
2.295,0
2.3,0
2.305,0
2.31,0
2.315,0
2.32,0
2.325,0
2.33,0
2.335,0
2.34,0
2.345,0
2.35,0
2.355,0
2.36,0
2.365,0
2.37,0
2.375,0
2.38,0
2.385,0
2.39,0
2.395,0
2.4,0
2.405,0
2.41,0
2.415,0
2.42,0
2.425,0
2.43,0
2.435,0
2.44,0
2.445,0
2.45,0
2.455,0
2.46,0
2.465,0
2.47,0
2.475,0
2.48,0
2.485,0
2.49,0
2.495,0
2.5,0
2.505,0
2.51,0
2.515,0
2.52,0
2.525,0
2.53,0
2.535,0
2.54,0
2.545,0
2.55,0
2.555,0
2.56,0
2.565,0
2.57,0
2.575,0
2.58,0
2.585,0
2.59,0
2.595,0
2.6,0
2.605,0
2.61,0
2.615,0
2.62,0
2.625,0
2.63,0
2.635,0
2.64,0
2.645,0
2.65,0
2.655,0
2.66,0
2.665,0
2.67,0
2.675,0
2.68,0
2.685,0
2.69,0
2.695,0
2.7,0
2.705,0
2.71,0
2.715,0
2.72,0
2.725,0
2.73,0
2.735,0
2.74,0
2.745,0
2.75,450.591919
2.755,450.631592
2.76,450.621399
2.765,90.4876938
2.77,90.4410706
2.775,450.557312
2.78,90.3991852
2.785,450.496582
2.79,90.3741989
2.795,450.41507
2.8,450.372833
2.805,90.1642685
2.81,90.2064285
2.815,450.518494
2.82,450.599518
2.825,90.4649353
2.83,90.5001526
2.835,450.467102
2.84,450.598236
2.845,90.4678726
2.85,90.4999084
2.855,450.579498
2.86,450.374847
2.865,90.1344147
2.87,90.13414
2.875,450.462311
2.88,90.3508835
2.885,450.444183
2.89,90.2839127
2.895,450.367706
2.9,450.318329
2.905,90.2027817
2.91,90.1414719
2.915,450.285614
2.92,90.1525955
2.925,450.202118
2.93,90.0919266
2.935,450.219452
2.94,90.1385345
2.945,450.271057
2.95,90.1323624
2.955,450.171204
2.96,450.158752
2.965,450.147003
2.97,89.60112
2.975,449.357208
2.98,449.063446
2.985,448.988159
2.99,88.0507431
2.995,447.826904
3,87.6588898
3.005,447.411102
3.01,446.756226
3.015,85.8754425
3.02,85.1878738
3.025,444.821991
3.03,444.560791
3.035,83.872757
3.04,83.1291199
3.045,442.397736
3.05,441.669678
3.055,80.6176758
3.06,80.1220551
3.065,439.646637
3.07,78.3134918
3.075,437.412231
3.08,76.8386154
3.085,436.295776
3.09,74.9117432
3.095,434.160675
3.1,73.2740097
3.105,432.927673
3.11,432.261292
3.115,70.8278809
3.12,69.9055099
3.125,428.915192
3.13,68.3557892
3.135,428.119415
3.14,66.5925369
3.145,425.747101
3.15,64.8407211
3.155,424.784393
3.16,63.300602
3.165,62.3438759
3.17,421.492493
3.175,420.344147
3.18,58.0190125
3.185,416.907318
3.19,56.0824661
3.195,415.045837
3.2,53.5461197
3.205,413.564331
3.21,53.0498734
3.215,413.059204
3.22,51.0048485
3.225,409.970551
3.23,48.474987
3.235,407.733307
3.24,45.220871
3.245,404.241455
3.25,42.8592529
3.255,402.641296
3.26,39.1874046
3.265,396.917175
3.27,395.439606
3.275,34.1075745
3.28,32.4548378
3.285,390.68811
3.29,389.641327
3.295,27.959444
3.3,26.9516468
3.305,386.198456
3.31,25.1090069
3.315,384.807434
3.32,22.4612904
3.325,380.753815
3.33,19.3183537
3.335,378.877991
3.34,16.1147175
3.345,373.202728
3.35,9.07053471
3.355,367.778076
3.36,363.676636
3.365,0.286659002
3.37,360.014526
3.375,-0.911505282
3.38,358.05484
3.385,-3.78585815
3.39,-4.98163795
3.395,353.538391
3.4,352.779602
3.405,-8.73924923
3.41,350.62262
3.415,-10.7098551
3.42,347.904419
3.425,-13.5218096
3.43,346.178833
3.435,-14.615036
3.44,344.712311
3.445,-16.4199867
3.45,342.452362
3.455,-17.8800583
3.46,0
3.465,0
3.47,0
3.475,0
3.48,0
3.485,0
3.49,0
3.495,0
3.5,0
3.505,0
3.51,0
3.515,0
3.52,0
3.525,0
3.53,0
3.535,0
3.54,0
3.545,0
3.55,0
3.555,0
3.56,0
3.565,0
3.57,0
3.575,0
3.58,0
3.585,0
3.59,0
3.595,0
3.6,0
3.605,0
3.61,0
3.615,0
3.62,0
3.625,0
3.63,0
3.635,0
3.64,0
3.645,0
3.65,0
3.655,0
3.66,0
3.665,0
3.67,0
3.675,0
3.68,0
3.685,0
3.69,0
3.695,0
3.7,0
3.705,0
3.71,0
3.715,0
3.72,0
3.725,0
3.73,0
3.735,0
3.74,0
3.745,0
3.75,0
3.755,0
3.76,0
3.765,0
3.77,0
3.775,286.967957
3.78,-74.5635605
3.785,283.068024
3.79,-78.2155304
3.795,279.447906
3.8,-82.2587814
3.805,273.360779
3.81,-90.6459274
3.815,-92.8566284
3.82,265.239563
3.825,261.84671
3.83,-100.401382
3.835,258.077484
3.84,256.914917
3.845,-105.899307
3.85,252.138916
3.855,-108.657196
3.86,249.226898
3.865,-112.453377
3.87,246.955505
3.875,-113.297691
3.88,245.952087
3.885,-114.204041
3.89,245.776733
3.895,-114.330841
3.9,244.687622
3.905,-115.33577
3.91,244.397125
3.915,-114.514465
3.92,245.269394
3.925,-112.494713
3.93,249.45195
3.935,-109.251053
3.94,-108.497169
3.945,252.548355
3.95,-106.206268
3.955,-105.329933
3.96,255.635162
3.965,256.632477
3.97,-101.165161
3.975,-99.5158844
3.98,262.029083
3.985,263.525757
3.99,-93.7018738
3.995,-92.7342377
4,268.652954
4.005,269.654205
4.01,-88.9257812
4.015,271.300537
4.02,273.479279
4.025,-82.4774475
4.03,278.241974
4.035,-79.3690643
4.04,282.818329
4.045,-74.3532028
4.05,-72.8712463
4.055,288.548584
4.06,289.936279
4.065,-68.0842896
4.07,291.83252
4.075,-67.0363312
4.08,294.90329
4.085,-62.123806
4.09,297.65799
4.095,-59.8642273
4.1,300.973907
4.105,-56.5267563
4.11,305.208771
4.115,-53.1856461
4.12,-52.1048851
4.125,302.616974
4.13,308.763184
4.135,-48.4889603
4.14,-46.9106598
4.145,314.517761
4.15,-43.5700912
4.155,317.310028
4.16,322.139099
4.165,-34.6565742
4.17,326.021637
4.175,326.426056
4.18,333.713715
4.185,-25.1701794
4.19,-23.5347633
4.195,338.177216
4.2,338.806885
4.205,-20.0172081
4.21,-20.3633862
4.215,339.666595
4.22,339.464691
4.225,-20.7426777
4.23,338.997314
4.235,-21.1557007
4.24,-20.9057159
4.245,339.864227
4.25,340.73645
4.255,-18.0849609
4.26,-17.6578159
4.265,339.73053
4.27,343.56076
4.275,-15.3622942
4.28,-14.8722582
4.285,344.933289
4.29,345.252625
4.295,-14.6224184
4.3,-14.1381102
4.305,346.822754
4.31,346.933319
4.315,-13.7292242
4.32,345.402191
4.325,-15.226162
4.33,344.627808
4.335,-16.5305462
4.34,343.417511
4.345,-17.1843243
4.35,335.532135
4.355,-24.1451664
4.36,342.900879
4.365,-17.3262806
4.37,341.93222
4.375,-18.9021568
4.38,-21.0679626
4.385,338.427917
4.39,337.420929
4.395,-23.5008049
4.4,-24.4666958
4.405,334.408478
4.41,333.826019
4.415,-28.2697868
4.42,330.683258
4.425,-30.0059547
4.43,329.431763
4.435,-32.4395142
4.44,325.967468
4.445,-35.8145866
4.45,323.628235
4.455,-37.4056892
4.46,-38.404438
4.465,0
4.47,0
4.475,0
4.48,0
4.485,0
4.49,0
4.495,0
4.5,0
4.505,0
4.51,0
4.515,0
4.52,0
4.525,0
4.53,0
4.535,0
4.54,0
4.545,0
4.55,0
4.555,0
4.56,0
4.565,0
4.57,0
4.575,0
4.58,0
4.585,0
4.59,0
4.595,0
4.6,0
4.605,0
4.61,0
4.615,0
4.62,0
4.625,0
4.63,0
4.635,0
4.64,0
4.645,0
4.65,0
4.655,0
4.66,0
4.665,0
4.67,0
4.675,0
4.68,0
4.685,0
4.69,0
4.695,0
4.7,0
4.705,0
4.71,0
4.715,0
4.72,0
4.725,0
4.73,0
4.735,0
4.74,0
4.745,0
4.75,0
4.755,0
4.76,328.860016
4.765,-29.9719563
4.77,-29.3793335
4.775,323.245575
4.78,331.614777
4.785,-27.419878
4.79,-26.1503887
4.795,332.785156
4.8,-26.9379272
4.805,333.879852
4.81,333.228668
4.815,-26.5363579
4.82,-25.7520866
4.825,335.728302
4.83,-24.0948391
4.835,335.900696
4.84,-24.5092964
4.845,335.042267
4.85,-24.825634
4.855,331.138458
4.86,335.50943
4.865,-23.7900314
4.87,335.824707
4.875,336.51532
4.88,-21.567791
4.885,339.427216
4.89,-19.4081287
4.895,341.497894
4.9,-15.6835642
4.905,346.273834
4.91,-12.1811724
4.915,348.794464
4.92,-7.83096981
4.925,354.572388
4.93,-3.66772151
4.935,356.898102
4.94,-0.849927843
4.945,360.523834
4.95,367.755829
4.955,9.65816116
4.96,10.8217907
4.965,365.37558
4.97,6.54270649
4.975,368.33432
4.98,10.9102306
4.985,372.032654
4.99,13.5721121
4.995,373.802673
5,16.2825413
5.005,376.991364
5.01,18.2366676
5.015,378.422882
5.02,379.657013
5.025,21.9364319
5.03,23.5065784
5.035,385.601685
5.04,27.8130436
5.045,387.505249
5.05,28.5470524
5.055,388.785339
5.06,29.7759533
5.065,389.447479
5.07,30.1434441
5.075,390.068665
5.08,30.4896641
5.085,389.959442
5.09,30.3127518
5.095,389.988037
5.1,30.4640198
5.105,389.846344
5.11,30.2346134
5.115,389.694092
5.12,30.0828686
5.125,389.70224
5.13,30.3213749
5.135,390.290924
5.14,31.4351997
5.145,391.445465
5.15,32.7370453
5.155,392.751587
5.16,33.2752495
5.165,392.884491
5.17,33.5775032
5.175,393.126801
5.18,391.396454
5.185,390.768646
5.19,32.6376419
5.195,391.722961
5.2,31.7150421
5.205,391.406769
5.21,31.2957268
5.215,390.514465
5.22,30.4125137
5.225,389.720093
5.23,29.7730198
5.235,389.739746
5.24,29.7278328
5.245,388.471497
5.25,28.0482597
5.255,387.905731
5.26,27.8030834
5.265,386.951477
5.27,27.0721588
5.275,386.765717
5.28,26.844614
5.285,386.662811
5.29,26.6709156
5.295,386.31601
5.3,26.077013
5.305,384.90564
5.31,23.2023926
5.315,382.002777
5.32,21.6182594
5.325,380.143524
5.33,19.1476307
5.335,378.102814
5.34,17.6183357
5.345,16.8310738
5.35,375.914917
5.355,375.139526
5.36,13.8988113
5.365,372.285706
5.37,12.1703138
5.375,370.97229
5.38,10.5850706
5.385,10.0315733
5.39,368.829285
5.395,8.4323101
5.4,367.400909
5.405,7.17349339
5.41,366.404175
5.415,6.03335047
5.42,5.61479759
5.425,365.159058
5.43,364.869232
5.435,4.54197073
5.44,364.579987
5.445,364.000549
5.45,3.8591466
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
