time_s,fused_x
2.245,0.0445767939
2.25,0.0450601913
2.255,0.0443403348
2.26,0.0439356752
2.265,0.0437882133
2.27,0.0440974124
2.275,0.0445833392
2.28,0.0448224917
2.285,0.0457538553
2.29,0.045463223
2.295,0.0460509285
2.3,0.044710353
2.305,0.0443164222
2.31,0.0441004112
2.315,0.0442170985
2.32,0.0446071215
2.325,0.0446995012
2.33,0.0448310487
2.335,0.045248121
2.34,0.0462544262
2.345,0.0455336273
2.35,0.0452738553
2.355,0.0448952392
2.36,0.0454655215
2.365,0.0444779992
2.37,0.0443655476
2.375,0.0461349897
2.38,0.0464993007
2.385,0.0454115942
2.39,0.0454630405
2.395,0.0452055894
2.4,0.0458142869
2.405,0.045675192
2.41,0.0459525362
2.415,0.0462008081
2.42,0.046212133
2.425,0.0466201752
2.43,0.0466896966
2.435,0.0462888218
2.44,0.0458540581
2.445,0.0462368913
2.45,0.0471371114
2.455,0.048926726
2.46,0.051662419
2.465,0.0513938889
2.47,0.0510830283
2.475,0.0507171862
2.48,0.0502935126
2.485,0.0498096086
2.49,0.0435298048
2.495,0.041563008
2.5,0.048639372
2.505,0.0528893135
2.51,0.0564576946
2.515,0.0591243282
2.52,0.0610696673
2.525,0.063374646
2.53,0.0665772408
2.535,0.0679666996
2.54,0.0758801326
2.545,0.0823922008
2.55,0.0908424631
2.555,0.0851836354
2.56,0.0901465043
2.565,0.0997211114
2.57,0.0985611901
2.575,0.0971995071
2.58,0.106934384
2.585,0.117541887
2.59,0.124558784
2.595,0.121017024
2.6,0.127574757
2.605,0.133852109
2.61,0.14532797
2.615,0.147311613
2.62,0.155149013
2.625,0.148581415
2.63,0.1529001
2.635,0.15512456
2.64,0.159811929
2.645,0.161469281
2.65,0.17095539
2.655,0.176120594
2.66,0.179195836
2.665,0.179924428
2.67,0.187758371
2.675,0.191063613
2.68,0.194220483
2.685,0.198835224
2.69,0.203614846
2.695,0.206531525
2.7,0.208699986
2.705,0.209319353
2.71,0.213774532
2.715,0.20952031
2.72,0.214182287
2.725,0.216537371
2.73,0.217194214
2.735,0.219691306
2.74,0.219050407
2.745,0.225841746
2.75,0.225677088
2.755,0.226662114
2.76,0.223955303
2.765,0.226479262
2.77,0.239588082
2.775,0.246684417
2.78,0.246554106
2.785,0.247117937
2.79,0.245905548
2.795,0.249132544
2.8,0.239605561
2.805,0.236776993
2.81,0.231481507
2.815,0.228592306
2.82,0.229176462
2.825,0.23224099
2.83,0.233025774
2.835,0.225930661
2.84,0.219828144
2.845,0.219930351
2.85,0.222219869
2.855,0.223276183
2.86,0.216076329
2.865,0.21645385
2.87,0.213756487
2.875,0.213896796
2.88,0.206778079
2.885,0.20637551
2.89,0.208303913
2.895,0.210345536
2.9,0.206799194
2.905,0.204720646
2.91,0.200921118
2.915,0.195348561
2.92,0.193628848
2.925,0.198436514
2.93,0.194364205
2.935,0.1848827
2.94,0.175493196
2.945,0
2.95,0
2.955,0
2.96,0
2.965,0
2.97,0
2.975,0
2.98,0
2.985,0
2.99,0
2.995,0
3,0
3.005,0
3.01,0
3.015,0
3.02,0
3.025,0
3.03,0
3.035,0
3.04,0
3.045,0
3.05,0
3.055,0
3.06,0
3.065,0
3.07,0
3.075,0
3.08,0
3.085,0
3.09,0
3.095,0
3.1,0
3.105,0
3.11,0
3.115,0
3.12,0
3.125,0
3.13,0
3.135,0
3.14,0
3.145,0
3.15,0
3.155,0
3.16,0
3.165,0
3.17,0
3.175,0
3.18,0
3.185,0
3.19,0
3.195,0
3.2,0
3.205,0
3.21,0
3.215,0
3.22,0
3.225,0
3.23,0
3.235,0
3.24,-0.053079851
3.245,-0.0538089201
3.25,-0.0636476129
3.255,-0.0709127039
3.26,-0.0758584514
3.265,-0.0803250894
3.27,-0.0870795995
3.275,-0.09550751
3.28,-0.0918164477
3.285,-0.0922730714
3.29,-0.103619225
3.295,-0.113759607
3.3,-0.11864017
3.305,-0.121280797
3.31,-0.123402864
3.315,-0.132402554
3.32,-0.140483454
3.325,-0.144621924
3.33,-0.156667829
3.335,-0.159930199
3.34,-0.171676338
3.345,-0.174895883
3.35,-0.180207759
3.355,-0.195675418
3.36,-0.203212798
3.365,-0.202699021
3.37,-0.207468778
3.375,-0.212209001
3.38,-0.219122887
3.385,-0.222775489
3.39,-0.226396918
3.395,-0.229420111
3.4,-0.232742414
3.405,-0.241438091
3.41,-0.23408471
3.415,-0.237549484
3.42,-0.233456627
3.425,-0.236245841
3.43,-0.22699663
3.435,-0.243190512
3.44,-0.250408441
3.445,-0.252552539
3.45,-0.254696637
3.455,-0.258618861
3.46,-0.258184195
3.465,-0.257749528
3.47,-0.239607394
3.475,-0.245929867
3.48,-0.256161064
3.485,-0.250863492
3.49,-0.247961819
3.495,-0.243886456
3.5,-0.240397945
3.505,-0.242324576
3.51,-0.241543636
3.515,-0.235429287
3.52,-0.23198165
3.525,-0.231483132
3.53,-0.210492715
3.535,-0.209639832
3.54,-0.205411345
3.545,-0.199347094
3.55,-0.189989433
3.555,-0.186001301
3.56,-0.185929224
3.565,-0.178798541
3.57,-0.169359222
3.575,-0.164027065
3.58,-0.157534271
3.585,-0.156374097
3.59,-0.146636158
3.595,-0.136508107
3.6,-0.121367544
3.605,-0.115759611
3.61,-0.113356695
3.615,-0.103728086
3.62,-0.0869174078
3.625,-0.0825334191
3.63,-0.0757810995
3.635,-0.0615543239
3.64,-0.0500818864
3.645,-0.0379165001
3.65,-0.0421388522
3.655,-0.0317028761
3.66,-0.0248646364
3.665,-0.0228557084
3.67,-0.0304387975
3.675,-0.0337152593
3.68,-0.0209627599
3.685,-0.0172709133
3.69,-0.016907664
3.695,-0.0179043878
3.7,-0.0170854796
3.705,-0.0156178344
3.71,-0.00507246749
3.715,-0.000986505998
3.72,0.00775728049
3.725,0.0120261731
3.73,0.0130121317
3.735,0.0159072112
3.74,0.020631969
3.745,0.023669539
3.75,0.0274136681
3.755,0.0314861909
3.76,0.0365268104
3.765,0.0403421596
3.77,0.0445299409
3.775,0.0448954143
3.78,0.0495056063
3.785,0.0551878922
3.79,0.0543370396
3.795,0.0521244071
3.8,0.0495048389
3.805,0.0478565916
3.81,0.0495003611
3.815,0.0488293692
3.82,0.0469059013
3.825,0.0439466201
3.83,0.0368304439
3.835,0.0267988816
3.84,0.0138822161
3.845,0.0125891613
3.85,0.00266335555
3.855,0.00321973348
3.86,-0.000762267271
3.865,-0.00198463653
3.87,-0.0165773705
3.875,-0.0360679105
3.88,-0.0367653109
3.885,-0.0484901965
3.89,-0.0607506409
3.895,-0.0740749314
3.9,-0.073333241
3.905,-0.0801899582
3.91,-0.0877180025
3.915,-0.100053422
3.92,-0.110999838
3.925,-0.12247403
3.93,-0.127304479
3.935,-0.125272095
3.94,0
3.945,0
3.95,0
3.955,0
3.96,0
3.965,0
3.97,0
3.975,0
3.98,0
3.985,0
3.99,0
3.995,0
4,0
4.005,0
4.01,0
4.015,0
4.02,0
4.025,0
4.03,0
4.035,0
4.04,0
4.045,0
4.05,0
4.055,0
4.06,0
4.065,0
4.07,0
4.075,0
4.08,0
4.085,0
4.09,0
4.095,0
4.1,0
4.105,0
4.11,0
4.115,0
4.12,0
4.125,0
4.13,0
4.135,0
4.14,0
4.145,0
4.15,0
4.155,0
4.16,0
4.165,0
4.17,0
4.175,0
4.18,0
4.185,0
4.19,0
4.195,0
4.2,0
4.205,0
4.21,0
4.215,0
4.22,0
4.225,0
4.23,0
4.235,0
4.24,0
4.245,0
4.25,-0.0838943198
4.255,-0.0715404227
4.26,-0.0525492616
4.265,-0.0564637445
4.27,-0.0513929278
4.275,-0.0453806855
4.28,-0.0365269929
4.285,-0.0278676413
4.29,-0.0279093087
4.295,-0.0131662758
4.3,-0.000705791055
4.305,0.0128513863
4.31,0.0113590658
4.315,0.0223626513
4.32,0.025664987
4.325,0.0294344053
4.33,0.0362280197
4.335,0.0429976434
4.34,0.0526894033
4.345,0.0530159436
4.35,0.0547155961
4.355,0.0636151433
4.36,0.0767894015
4.365,0.0850133896
4.37,0.0846499428
4.375,0.0959553048
4.38,0.107249118
4.385,0.120085828
4.39,0.132818416
4.395,0.140969023
4.4,0.137588516
4.405,0.149751678
4.41,0.160452157
4.415,0.169987917
4.42,0.176297843
4.425,0.19325228
4.43,0.204830199
4.435,0.206681803
4.44,0.217991576
4.445,0.226178035
4.45,0.236127898
4.455,0.231088832
4.46,0.239806071
4.465,0.248124987
4.47,0.253986448
4.475,0.245399758
4.48,0.251085311
4.485,0.24977392
4.49,0.253810197
4.495,0.248355836
4.5,0.254116267
4.505,0.248484954
4.51,0.248759344
4.515,0.243791565
4.52,0.241527691
4.525,0.244448975
4.53,0.245101243
4.535,0.242549971
4.54,0.24447149
4.545,0.250150651
4.55,0.252447337
4.555,0.251600146
4.56,0.258081853
4.565,0.265229315
4.57,0.270360619
4.575,0.263736099
4.58,0.263027132
4.585,0.254452944
4.59,0.251765639
4.595,0.244238257
4.6,0.230068654
4.605,0.213894233
4.61,0.196840525
4.615,0.188473016
4.62,0.170678005
4.625,0.174025446
4.63,0.169193536
4.635,0.153059006
4.64,0.144477934
4.645,0.144574389
4.65,0.141256601
4.655,0.131540284
4.66,0.126806408
4.665,0.128841192
4.67,0.125526622
4.675,0.125814289
4.68,0.125144616
4.685,0.128539294
4.69,0.129663676
4.695,0.135148242
4.7,0.134695068
4.705,0.134029865
4.71,0.137051016
4.715,0.144855767
4.72,0.139246643
4.725,0.135467708
4.73,0.1152675
4.735,0.0964993015
4.74,0.0760599151
4.745,0.0744318664
4.75,0.074703455
4.755,0.0636298507
4.76,0.0582222976
4.765,0.0540989675
4.77,0.0447150357
4.775,0.0404180028
4.78,0.0412656553
4.785,0.0411476009
4.79,0.0416842066
4.795,0.0400087088
4.8,0.0375955775
4.805,0.0379826948
4.81,0.040753223
4.815,0.0418291911
4.82,0.0402223989
4.825,0.0387337096
4.83,0.0379471891
4.835,0.036864195
4.84,0.0399609543
4.845,0.0408691391
4.85,0.0330682173
4.855,0.0265528131
4.86,0.0270450022
4.865,0.0272518862
4.87,0.0204948802
4.875,0.0148333972
4.88,0.0161474645
4.885,0.017620625
4.89,0.0199810024
4.895,0.0216582231
4.9,0.0263088644
4.905,0.0339682959
4.91,0.0438596755
4.915,0.0523053445
4.92,0.0606494844
4.925,0.0591683462
4.93,0.0675567314
4.935,0.075627625
4.94,0.0775653645
4.945,0.0795155615
4.95,0.0900309533
4.955,0
4.96,0
4.965,0
4.97,0
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,0
5.01,0
5.015,0
5.02,0
5.025,0
5.03,0
5.035,0
5.04,0
5.045,0
5.05,0
5.055,0
5.06,0
5.065,0
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,0
5.11,0
5.115,0
5.12,0
5.125,0
5.13,0
5.135,0
5.14,0
5.145,0
5.15,0
5.155,0
5.16,0
5.165,0
5.17,0
5.175,0
5.18,0
5.185,0
5.19,0
5.195,0
5.2,0
5.205,0
5.21,0
5.215,0
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,0
5.25,0
5.255,0
5.26,0
5.265,0
5.27,0
5.275,0
5.28,0
5.285,0
5.29,0
5.295,0
5.3,0
5.305,0
5.31,0
5.315,0
5.32,0
5.325,0
5.33,0
5.335,0
5.34,0
5.345,0
5.35,0
5.355,0
5.36,0
5.365,0
5.37,0
5.375,0
5.38,0
5.385,0
5.39,0
5.395,0
5.4,0
5.405,0
5.41,0
5.415,0
5.42,0
5.425,0
5.43,0
5.435,0
5.44,0
5.445,0
5.45,0
5.455,0
5.46,0
5.465,0
5.47,0
5.475,0
5.48,0
5.485,0
5.49,0
5.495,0
5.5,0
5.505,0
5.51,0
5.515,0
5.52,0
5.525,0
5.53,0
5.535,0
5.54,0
5.545,0
5.55,0
5.555,0
5.56,0
5.565,0
5.57,0
5.575,0
5.58,0
5.585,0
5.59,0
5.595,0
5.6,0
5.605,0
5.61,0
5.615,0
5.62,0
5.625,0
5.63,0
5.635,0
5.64,0
5.645,0
5.65,0
5.655,0
5.66,0
5.665,0
5.67,0
5.675,0
5.68,0
5.685,0
5.69,0
5.695,0
5.7,0
5.705,0
5.71,0
5.715,0
5.72,0
5.725,0
5.73,0
5.735,0
5.74,0
5.745,0
5.75,0
5.755,0
5.76,0
5.765,0
5.77,0
5.775,0
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,0
5.81,0
5.815,0
5.82,0
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,0
5.855,0
5.86,0
5.865,0
5.87,0
5.875,0
5.88,0
5.885,0
5.89,0
5.895,0
5.9,0
5.905,0
5.91,0
5.915,0
5.92,0
5.925,0
5.93,0
5.935,0
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,0
5.975,0
5.98,0
5.985,0
5.99,0
5.995,0
6,0
6.005,0
6.01,0
6.015,0
6.02,0
6.025,0
6.03,0
6.035,0
6.04,0
6.045,0
6.05,0
6.055,0
6.06,0
6.065,0
6.07,0
6.075,0
6.08,0
6.085,0
6.09,0
6.095,0
6.1,0
6.105,0
6.11,0
6.115,0
6.12,0
6.125,0
6.13,0
6.135,0
6.14,0
6.145,0
6.15,0
6.155,0
6.16,0
6.165,0
6.17,0
6.175,0
6.18,0
6.185,0
6.19,0
6.195,0
6.2,0
6.205,0
6.21,0
6.215,0
6.22,0
6.225,0
6.23,0
6.235,0
6.24,0
6.245,0
6.25,0
6.255,0
6.26,0
6.265,0
6.27,0
6.275,0
6.28,0
6.285,0
6.29,0
6.295,0
6.3,0
6.305,0
6.31,0
6.315,0
6.32,0
6.325,0
6.33,0
6.335,0
6.34,0
6.345,0
6.35,0
6.355,0
6.36,0
6.365,0
6.37,0
6.375,0
6.38,0
6.385,0
6.39,0
6.395,0
6.4,0
6.405,0
6.41,0
6.415,0
6.42,0
6.425,0
6.43,0
6.435,0
6.44,0
6.445,0
6.45,0
6.455,0
6.46,0
6.465,0
6.47,0
6.475,0
6.48,0
6.485,0
6.49,0
6.495,0
6.5,0
6.505,0
6.51,0
6.515,0
6.52,0
6.525,0
6.53,0
6.535,0
6.54,0
6.545,0
6.55,0
6.555,0
6.56,0
6.565,0
6.57,0
6.575,0
6.58,0
6.585,0
6.59,0
6.595,0
6.6,0
6.605,0
6.61,0
6.615,0
6.62,0
6.625,0
6.63,0
6.635,0
6.64,0
6.645,0
6.65,0
6.655,0
6.66,0
6.665,0
6.67,0
6.675,0
6.68,0
6.685,0
6.69,0
6.695,0
6.7,0
6.705,0
6.71,0
6.715,0
6.72,0
6.725,0
6.73,0
6.735,0
6.74,0
6.745,0
6.75,0
6.755,0
6.76,0
6.765,0
6.77,0
6.775,0
6.78,0
6.785,0
6.79,0
6.795,0
6.8,0
6.805,0
6.81,0
6.815,0
6.82,0
6.825,0
6.83,0
6.835,0
6.84,0
6.845,0
6.85,0
6.855,0
6.86,0
6.865,0
6.87,0
6.875,0
6.88,0
6.885,0
6.89,0
6.895,0
6.9,0
6.905,0
6.91,0
6.915,0
6.92,0
6.925,0
6.93,0
6.935,0
6.94,0
6.945,0
6.95,0
6.955,0
6.96,0
6.965,0
6.97,0
6.975,0
6.98,0
6.985,0
6.99,0
6.995,0
7,0
7.005,0
7.01,0
7.015,0
7.02,0
7.025,0
7.03,0
7.035,0
7.04,0
7.045,0
7.05,0
7.055,0
7.06,0
7.065,0
7.07,0
7.075,0
7.08,0
7.085,0
7.09,0
7.095,0
7.1,0
7.105,0
7.11,0
7.115,0
7.12,0
7.125,0
7.13,0
7.135,0
7.14,0
7.145,0
7.15,0
7.155,0
7.16,0
7.165,0
7.17,0
7.175,0
7.18,0
7.185,0
7.19,0
7.195,0
7.2,0
7.205,0
7.21,0
7.215,0
7.22,0
7.225,0
7.23,0
7.235,0
7.24,0
7.245,0
7.25,0
7.255,0
7.26,0
7.265,0
7.27,0
7.275,0
7.28,0
7.285,0
7.29,0
7.295,0
7.3,0
7.305,0
7.31,0
7.315,0
7.32,0
7.325,0
7.33,0
7.335,0
7.34,0
7.345,0
7.35,0
7.355,0
7.36,0
7.365,0
7.37,0
7.375,0
7.38,0
7.385,0
7.39,0
7.395,0
7.4,0
7.405,0
7.41,0
7.415,0
7.42,0
7.425,0
7.43,0
7.435,0
7.44,0
7.445,0
7.45,0
7.455,0
7.46,0
7.465,0
7.47,0
7.475,0
7.48,0
7.485,0
7.49,0
7.495,0
7.5,0
7.505,0
7.51,0
7.515,0
7.52,0
7.525,0
7.53,0
7.535,0
7.54,0
7.545,0
7.55,0
7.555,0
7.56,0
7.565,0
7.57,0
7.575,0
7.58,0
7.585,0
7.59,0
7.595,0
7.6,0
7.605,0
7.61,0
7.615,0
7.62,0
7.625,0
7.63,0
7.635,0
7.64,0
7.645,0
7.65,0
7.655,0
7.66,0
7.665,0
7.67,0
7.675,0
7.68,0
7.685,0
7.69,0
7.695,0
7.7,0
7.705,0
7.71,0
7.715,0
7.72,0
7.725,0
7.73,0
7.735,0
7.74,0
7.745,0
7.75,0
7.755,0
7.76,0
7.765,0
7.77,0
7.775,0
7.78,0
7.785,0
7.79,0
7.795,0
7.8,0
7.805,0
7.81,0
7.815,0
7.82,0
7.825,0
7.83,0
7.835,0
7.84,0
7.845,0
7.85,0
7.855,0
7.86,0
7.865,0
7.87,0
7.875,0
7.88,0
7.885,0
7.89,0
7.895,0
7.9,0
7.905,0
7.91,0
7.915,0
7.92,0
7.925,0
7.93,0
7.935,0
7.94,0
7.945,0
7.95,0
7.955,0
7.96,0
7.965,0
7.97,0
7.975,0
7.98,0
7.985,0
7.99,0
7.995,0
8,0
8.005,0
8.01,0
8.015,0
8.02,0
8.025,0
8.03,0
8.035,0
8.04,0
8.045,0
8.05,0
8.055,0
8.06,0
8.065,0
8.07,0
8.075,0
8.08,0
8.085,0
8.09,0
8.095,0
8.1,0
8.105,0
8.11,0
8.115,0
8.12,0
8.125,0
8.13,0
8.135,0
8.14,0
8.145,0
8.15,0
8.155,0
8.16,0
8.165,0
8.17,0
8.175,0
8.18,0
8.185,0
8.19,0
8.195,0
8.2,0
8.205,0
8.21,0
8.215,0
8.22,0
8.225,0
8.23,0
8.235,0
8.24,0
8.245,0
8.25,0
8.255,0
8.26,0
8.265,0
8.27,0
8.275,0
8.28,0
8.285,0
8.29,0
8.295,0
8.3,0
8.305,0
8.31,0
8.315,0
8.32,0
8.325,0
8.33,0
8.335,0
8.34,0
8.345,0
8.35,0
8.355,0
8.36,0
8.365,0
8.37,0
8.375,0
8.38,0
8.385,0
8.39,0
8.395,0
8.4,0
8.405,0
8.41,0
8.415,0
8.42,0
8.425,0
8.43,0
8.435,0
8.44,0
8.445,0
8.45,0
8.455,0
8.46,0
8.465,0
8.47,0
8.475,0
8.48,0
8.485,0
8.49,0
8.495,0
8.5,0
8.505,0
8.51,0
8.515,0
8.52,0
8.525,0
8.53,0
8.535,0
8.54,0
8.545,0
8.55,0
8.555,0
8.56,0
8.565,0
8.57,0
8.575,0
8.58,0
8.585,0
8.59,0
8.595,0
8.6,0
8.605,0
8.61,0
8.615,0
8.62,0
8.625,0
8.63,0
8.635,0
8.64,0
8.645,0
8.65,0
8.655,0
8.66,0
8.665,0
8.67,0
8.675,0
8.68,0
8.685,0
8.69,0
8.695,0
8.7,0
8.705,0
8.71,0
8.715,0
8.72,0
8.725,0
8.73,0
8.735,0
8.74,0
8.745,0
8.75,0
8.755,0
8.76,0
8.765,0
8.77,0
8.775,0
8.78,0
8.785,0
8.79,0
8.795,0
8.8,0
8.805,0
8.81,0
8.815,0
8.82,0
8.825,0
8.83,0
8.835,0
8.84,0
8.845,0
8.85,0
8.855,0
8.86,0
8.865,0
8.87,0
8.875,0
8.88,0
8.885,0
8.89,0
8.895,0
8.9,0
8.905,0
8.91,0
8.915,0
8.92,0
8.925,0
8.93,0
8.935,0
8.94,0
8.945,0
8.95,0
8.955,0
8.96,0
8.965,0
8.97,0
8.975,0
8.98,0
8.985,0
8.99,0
8.995,0
9,0
9.005,0
9.01,0
9.015,0
9.02,0
9.025,0
9.03,0
9.035,0
9.04,0
9.045,0
9.05,0
9.055,0
9.06,0
9.065,0
9.07,0
9.075,0
9.08,0
9.085,0
9.09,0
9.095,0
9.1,0
9.105,0
9.11,0
9.115,0
9.12,0
9.125,0
9.13,0
9.135,0
9.14,0
9.145,0
9.15,0
9.155,0
9.16,0
9.165,0
9.17,0
9.175,0
9.18,0
9.185,0
9.19,0
9.195,0
9.2,0
9.205,0
9.21,0
9.215,0
9.22,0
9.225,0
9.23,0
9.235,0
9.24,0
9.245,0
